path,label,video_id,frame_num,split,width,height,mask_fraction,source_sha256,clean_sha256,source_bytes,clean_bytes
testing/flip/0004_000000013.jpg,flip,0004,13,testing,1080,1920,0.5828626543209876,bf1f1337b7a2d89313755f4cac1b7582a92efd55a214890448666b0009bb3403,52919e51f7b05df35f43197cf759f0e4f1f4124400d3f92b715663c9e50333c9,309282,199643
testing/flip/0004_000000014.jpg,flip,0004,14,testing,1080,1920,0.5812191358024691,79ac7ce8e4606e08d1c0e259ce943b8c4857252e20355a4a6a2d4cb54c8cb469,f6096218efd4c61aa34e89c0d8751a02072195b058abc5031cd0343c2b52d9d1,300529,192714
testing/flip/0004_000000027.jpg,flip,0004,27,testing,1080,1920,0.7691512345679012,92279f524bf950bced84fa38f37998cef09dc498a9f5f564309eee3c5af5706b,4e9fbd10bf59ef3c0bc886eeaf4332876437d7fadd9343bb6991fb211f914e09,300314,165819
testing/flip/0005_000000003.jpg,flip,0005,3,testing,1080,1920,0.5568287037037037,270e91b1cfa7af8d89ec21e194ff8aa4cbbef16084b41c43162f16d799ed9de3,a369d382532326f7f7f7b2cee1aa212459420bacbe871415349b5e8818e75334,340970,254151
testing/flip/0005_000000008.jpg,flip,0005,8,testing,1080,1920,0.5287191358024691,46934c0f54229233dda3e6cf9919024b8dbdc3f8bb329cb311c2c924d3e57e7d,17fa7e33e79b8739db718a4abd437281e2d859a0931479fe937c3c07e24de3d0,391868,287907
testing/flip/0005_000000018.jpg,flip,0005,18,testing,1080,1920,0.5579938271604938,9c905e46ce26903731fbfab17ebde9e7b6260a29459da018dab94d91ea71504e,84aad7983e08eb5184e137c4f82c72a3cfe918a0c7875f0a56efab05174d250b,308646,216102
testing/flip/0005_000000023.jpg,flip,0005,23,testing,1080,1920,0.6356944444444445,ab68045dafdcac6b0eb4d17f75ab8e32abb48ead56f52ddef8cd317667066c29,b40ec1861c25220abfd64ca880ec08e4af6db19933b0dc7cf5712029a71947c0,330245,217973
testing/flip/0005_000000028.jpg,flip,0005,28,testing,1080,1920,0.7482021604938272,3e94a6f5c4774f44ac96c887b381a36f4ecd904647e2b62d98e9e1cd85506400,ac351c0054c126a93c9acc750e9e8bba1f74e4dcaf3d24e1b7a4f47a97c2f4a2,285560,173530
testing/flip/0006_000000001.jpg,flip,0006,1,testing,1080,1920,0.5840740740740741,c05c5428222217253e2e0d4766bf28aa9f2040e0a216af4161aca42e61bfcff4,6c73eaebcd2d2c733cf9e0efd9264458f6a9a0ca63b190a61340b0dc32205a10,291943,222077
testing/flip/0006_000000006.jpg,flip,0006,6,testing,1080,1920,0.5999305555555555,43111104878aefb087e8240159c171eee950bf33b37d43985f816a81957d567e,1f115144a1d4e6a5cd458d8af151cfe6b213760b1b46c835d73cccfbb8b3cf34,299163,216617
testing/flip/0006_000000008.jpg,flip,0006,8,testing,1080,1920,0.596604938271605,806fece9f5bfe5bc520384ef2c4e602e3153a75299795defa03f456d1ea4c142,6dc4b72008acc5ca8e3186413d47523c1c1d416d2fb33f2d30b2ce8e796706fc,303318,216106
testing/flip/0006_000000012.jpg,flip,0006,12,testing,1080,1920,0.5649922839506173,de78197a93964bf68c2ee9022d011a4f4971f17eeaa77a9523477012b63c6de0,0854c97fd64722b946c3f0880cd59e18d740e7c2cb5f9891b27f485638c6f74d,297542,217809
testing/flip/0006_000000021.jpg,flip,0006,21,testing,1080,1920,0.6137114197530864,ed96537c03c94a15bc0c30d525c3302fff6e00a5ec70264b975ade613c442b35,b5824c623458989e06094a7a5c0d2b3cea667ae964a46fbdca260007bb37efab,296033,199185
testing/flip/0006_000000022.jpg,flip,0006,22,testing,1080,1920,0.6211342592592592,8f4d63ced1e300921a9eb08259c6910c1655a6b464e7511ddb7ce06330eeba99,96fb4c3d7b2a05d79b114c4505d976114204868744947a88a1ae5186940a2c62,303494,203104
testing/flip/0006_000000024.jpg,flip,0006,24,testing,1080,1920,0.6358333333333334,5a138e4ae63fc46def0f4d5591963375cf46592f12a0d2e87d4b4380a32b80ab,de9ded2669693ecd0f2d4c13341f2da9b3e7d8d5cf9e89983685b3527d516bba,318268,201976
testing/flip/0006_000000025.jpg,flip,0006,25,testing,1080,1920,0.6491743827160494,9b8c4f5242d1aba1881c546a4f7487512554003a69ed40756d0cc1832a465083,b000c8477ed4e2fca140f0373efac756395a79483464fe5112bb20af4254cf20,325771,200631
testing/flip/0006_000000030.jpg,flip,0006,30,testing,1080,1920,0.793804012345679,d14f73e31dc96bc0e954242b61d79ac3adc290f8bc54fae27ba81af6ce193702,199d4794ef9723bc3d069f97f1aa7ed8756944d6d699243101ee1526f9acb3ef,331852,169728
testing/flip/0007_000000008.jpg,flip,0007,8,testing,1080,1920,0.5919907407407408,d441afd948a778680151fee4ba1440b3aa593befc100a752ada5e2ad68754faa,e5c298332068be4dfb3829411c7b4b9d07eaeafc2b06064d083371418ece5c5e,224327,172915
testing/flip/0007_000000018.jpg,flip,0007,18,testing,1080,1920,0.5777932098765433,f79d7eb7256abbd8bae97bb40f14e5ca068b85a8efe3cbe4b39d8cb0269d0b11,baa68abe0254390ff82b2c6b7975f80bf45c64416a1beaa164fcc6685208e883,258520,191783
testing/flip/0007_000000024.jpg,flip,0007,24,testing,1080,1920,0.6683179012345679,d8e21c56a15fc3c9dcf4b4b4c175dd354531da30f444715d4d128c6d0e2196b6,165396ff2ed018f9234ee42a2b2da9a54c7ec9b7ab55d40f707dcb3000b75ec1,308434,216774
testing/flip/0008_000000005.jpg,flip,0008,5,testing,1080,1920,0.5211496913580247,5c2269e2eff73dd552d90771833c81b3656052e02412d075111ab1997af87523,903b45a0ac13f373e22470fc4827817371c34acb3678ad09cace08f127aab86a,370051,266269
testing/flip/0008_000000007.jpg,flip,0008,7,testing,1080,1920,0.5237808641975309,ca45f5ef3773186eaf362f55af7a626ddd4ea095ef9265c09d6624001a2fb108,1d285a5ebbcdebf32eeda85bef3146af296507d834bc348ce1bc8491a4b51f62,373446,267356
testing/flip/0008_000000023.jpg,flip,0008,23,testing,1080,1920,0.703996913580247,9f8c2786a0ec619a814493f52f2c9ed42128522ee2eb1bf832beb2448cb5da2a,29d57c792aa7efa93beccc8f1e712cdd265d10a06742ee71f58602063b1a13d4,384376,229377
testing/flip/0008_000000026.jpg,flip,0008,26,testing,1080,1920,0.7890046296296296,4611b749d1c00888c91cb75f5b0d6cfc8a43301203732283e8fde7ccf08ad7e5,dee72e21345e3f0a5780f118a41233c3a877ec80c05600b282cbc24d5606f3e2,329842,174039
testing/flip/0008_000000029.jpg,flip,0008,29,testing,1080,1920,0.8030787037037037,a28545d219b44533d07306d7b2d56fbbc204e5a80bd2cb460e5fb6a0687ed068,ef1fada4e9da45fcbbb56e2383e8d8b740ddf120b833770d9de4a4e4329fe573,314723,173740
testing/flip/0009_000000007.jpg,flip,0009,7,testing,1080,1920,0.5718441358024692,7ff0770d23668fdeb790816714fafe3f0054d97f683bbb37aa19ca8747a66ce3,98fce44bfa8dabfe142de05469f27e2887ca2dce7123cc61bed109e99df9df04,343905,247469
testing/flip/0009_000000016.jpg,flip,0009,16,testing,1080,1920,0.5724614197530864,fa0179e6b04c215f08d2a51ca0f53eff30eed5e41c4434ffaa2984995b5babab,4d807f1ce5fad5ef5633510253aa61731d4ae86e41326368d3b054306a1234e2,297366,220074
testing/flip/0009_000000019.jpg,flip,0009,19,testing,1080,1920,0.6300848765432099,4851c3e6dff82fc1947e597054d70ae0a55a0b32ca1439db2df6ef9420a75047,0c6eb8f0b5cb5a534fd09678c5cc0693b46c3bbe722efba8c4e357118f23d20d,305602,212566
testing/flip/0009_000000020.jpg,flip,0009,20,testing,1080,1920,0.6593287037037037,ab1f0db2ebd90a812329c24f8bb1e0ac6bd4870512afb4810b86de8c0e8b9b43,7eb2b80ba7cfd6de16df4a223dbfae1f4ef3f76071a209755be1c86deb0f5fbe,321938,217114
testing/flip/0009_000000023.jpg,flip,0009,23,testing,1080,1920,0.718287037037037,2db0f40c61e0d920658795b8a76390dd9382c437a12937835122312a97a723f7,3c01161c0b5973f5859b04ca04eec6031a1067e43bca84192184f00fa4cee986,325291,206395
testing/flip/0009_000000025.jpg,flip,0009,25,testing,1080,1920,0.7796064814814815,d32325a49f5060ad9f43ec381dd2aebbcdca2eef5c079514cc9dc0ffc22f230a,5acbd3b4b107fc006ff2d68c2f34e90cee104467a4165ae6d0452378b2406d68,291198,179654
testing/flip/0009_000000026.jpg,flip,0009,26,testing,1080,1920,0.8074537037037037,6cd8cc431a57015db077c98b2509f353fa0e05ea3dbc55d082e94a7f2faeb1db,811587226a89d648bc516f9d30e2f55c4e436660a02fb2f1fe1620a03b84da79,282037,157740
testing/flip/0010_000000004.jpg,flip,0010,4,testing,1080,1920,0.5604706790123457,cd92ac586b0b834497da9c0d8012d452eb13c9fab48e98258db1de72ff58f183,f7b5c0039d293c4fcc36fb2e21ad6301d511a4c58117bd6066f5596f10625413,320635,238191
testing/flip/0010_000000008.jpg,flip,0010,8,testing,1080,1920,0.550324074074074,aee6b6095ef382453986f7b1ab0a9866409a7399c266e58de1a9746f3e31ee3c,82fe6977700e280d4e7082ff094955aa8aa6af6804ed74ba871a6254fabef66e,281506,217365
testing/flip/0010_000000009.jpg,flip,0010,9,testing,1080,1920,0.566003086419753,eacc18bb8690f454ffe0b538019ad9695bcf31057690b844d3eb16c46d34bb34,10d92cda16cb401d71d777d489d4b3ffa7efae71d15b5b88a99cd3f5edf589a5,286436,212975
testing/flip/0010_000000012.jpg,flip,0010,12,testing,1080,1920,0.5572299382716049,1a3ce80bab0adf75bf63e4a42b140cf7568eda207dbb53c3d9ce475f69217b14,fd1e6ec2a67aa47e4085d06217fc7e2976371b92980f435907e6b86ac26836f6,295819,226355
testing/flip/0010_000000013.jpg,flip,0010,13,testing,1080,1920,0.5770447530864198,bbb5599eb59847d588ef13a5e2397a477e8d27aae2eb1a78c93b64e39e00b9f5,ba7eba6cafe6a4917b78ad5ce5f89e30a768a29fe22bce7b60d1a07fd73ab008,298636,226313
testing/flip/0010_000000021.jpg,flip,0010,21,testing,1080,1920,0.6910725308641975,e2d3443f618847168a147e46b031ddf6fc497b09bb4a9fb576a405212dbbf882,d36d939c4fae3a08200b8e17ce8204064e0a18f5b7b06773d19f8c67b7831aa0,305868,208057
testing/flip/0011_000000006.jpg,flip,0011,6,testing,1080,1920,0.5975694444444445,aded4dc64ede8012115fb4c03ac29318ca4abb89b312600d5d9b6ef5b726b879,ba7c5fa4f4c9b659255c19c199ebc729165a2bb249d72a717ffd7601e1070979,423169,149071
testing/flip/0011_000000014.jpg,flip,0011,14,testing,1080,1920,0.6091898148148148,128315c7181d05cfe54dd20af1119abe351d8b685c61fdf402a5b807433f6c4e,08cf87433f5981188997627325d44fba3bccea81347663bacf320d29f68d2fdb,374146,146590
testing/flip/0011_000000023.jpg,flip,0011,23,testing,1080,1920,0.6105864197530865,de073bd79ba05e4a1744b2f5c848ce3101e98dfc5719754b96fef0a203d29222,330f10af36de484276d142f4d76e9d7a8f8d3afc4bd5e6e321db30154ca8bcca,262844,149928
testing/flip/0011_000000026.jpg,flip,0011,26,testing,1080,1920,0.6148919753086419,5b6051f7c4745a3918ae4d6f53179653a619932c20f7a22cd8e3e332960b00bc,2c5a544701d1b3fa7750c534da903aa404461ea38d1c02341807b75298c5fdef,315652,152679
testing/flip/0011_000000027.jpg,flip,0011,27,testing,1080,1920,0.6143827160493828,c3802984d47844ba6febdaa3ee89a34dc315cf1eebffd5d0d3145a3a8e7972d7,b07c62c084ab2307d59e3b72662ad69fb279c3396ed8515399a9b09f5ddf0a47,318809,154456
testing/flip/0012_000000007.jpg,flip,0012,7,testing,1080,1920,0.5693595679012345,c5cd36ad62cfa2fa4fe6fe2270ba493da3f2b6ccaa38948cdf6a2ad5b3d82507,ecff538357a3f8add51c371209cdc0c409056a54f45041052db59e2d655dc968,363090,139039
testing/flip/0012_000000008.jpg,flip,0012,8,testing,1080,1920,0.5668981481481481,11448cbec6ec95f7be8057b70ca71bf950b9fb9dad49fcec6731fe29642940db,2cd3c7f89db6ecedf0eead88e3099d6336258bd30f1f8c9f05a815309ee12a4a,358495,144004
testing/flip/0012_000000016.jpg,flip,0012,16,testing,1080,1920,0.5946759259259259,d8b49b51fe6d4b490cd4e1bc5865859250a62ea78725e55b9a5080c3ff69069d,1c4c268eedb5f4c1e397331b4bf06297b3e4ab5ff1e111160826fc5669f902fe,353889,152145
testing/flip/0012_000000022.jpg,flip,0012,22,testing,1080,1920,0.6119753086419754,61abbb6b49ce88ec2745e9ea153013141ebc296f1daee5d5167df30170faf1da,304efba2c860b06b4e4e86ab4f3ddf13700416ba36bd53ef624f58b9147aaf23,334438,143468
testing/flip/0012_000000025.jpg,flip,0012,25,testing,1080,1920,0.6108796296296296,d1a9837bf47f33441209fd120080617bffb2a339979775852fb2d6ca86157a6b,98990691ba685a56a94fe669b77d6747ea960978e69b2874de144c7ddb975ee6,344453,143930
testing/flip/0012_000000029.jpg,flip,0012,29,testing,1080,1920,0.6147916666666666,585a5ed5ef18d6164a88b03ed0e48f9ee6088e312c6303c0dbcd169ace91ff08,7e45007149473a69dc95cefb4ee8428ec7a5c070f88bf95ca870cef60b1a74bd,364135,145005
testing/flip/0012_000000030.jpg,flip,0012,30,testing,1080,1920,0.6169444444444444,c5fdf15e3a80baa842a4865c96cf15b495247a3aa72fabf785ed8a7dfdc2081f,e5535cf4955f64683b027f642011776ac86e635e299a0ba5203dc0fde851e104,375278,143989
testing/flip/0013_000000008.jpg,flip,0013,8,testing,1080,1920,0.5581481481481482,18d832ad7d0d56d35ca5d0ed98fb63ffa337b2bb6f338ca5e32169b687aa39e3,3435dd00eb154eda41bd4e8db3ca500f9b5dc4103a5ff2473c2ffa64b0f23fd5,353641,160052
testing/flip/0013_000000011.jpg,flip,0013,11,testing,1080,1920,0.590733024691358,8923252a4e8d3d5e05d9e5c53dc2dea194ede3d8daa3528b8993228af5e18234,c733e4d90d9f9196861e650971666980b758a5286a7b0b763bbec65864aa1faa,370570,159394
testing/flip/0013_000000013.jpg,flip,0013,13,testing,1080,1920,0.5962885802469136,1e8fb485a78d6790b3dad73827a785b1644d9c9c0a1a2ec40ec4c3663f758150,6edc2b7d6e1516032d956ed26ec4ac3f8e6702fe17ec500e3f035f7f432a33c5,373662,161385
testing/flip/0013_000000015.jpg,flip,0013,15,testing,1080,1920,0.606983024691358,0f332922cccfa6c708fe60d37290dfe1fa6d51c9e365daff646b484110e3b65a,0beff570e9ce26865c2f7f87e5450e53141ace532128e40ac1e528e1f42fd484,371445,161092
testing/flip/0013_000000022.jpg,flip,0013,22,testing,1080,1920,0.6168827160493827,b37bdde06a91c6495795f101069e73630694ffd2a1fcfc2beed02da60166f133,f5dae0fd7d9a43e501d4c02ae6d5a12b285e5c8e09f549e0f4436f327bd4e76a,317182,141119
testing/flip/0014_000000003.jpg,flip,0014,3,testing,1080,1920,0.536195987654321,875001dd56a60b38623664ec4e9260de93be48a516ab0f9f61dfe4a7dddd8b70,5821d46356c321e46ef727fa2c53dcfe28af68a4c0863a6808488a30eec2f8a4,388290,180705
testing/flip/0014_000000004.jpg,flip,0014,4,testing,1080,1920,0.5359953703703704,3998b138319090ec98b33f94532d7e47c0b7b25872b276613cab2ed2f22e23f0,412d761528cf792dd7425eba8bdffd153ce0239cbb1b9ab2495a926b997cdb8c,389498,181040
testing/flip/0014_000000006.jpg,flip,0014,6,testing,1080,1920,0.5376388888888889,34900aef555a19f97357ca8bd00698f24f94b1cb76e06119802020a40d46ec0a,3f40c86d6f9ae8e828053a47653e7e8e985c6b7f520c732fa30a670b6fd1752e,390291,179137
testing/flip/0014_000000009.jpg,flip,0014,9,testing,1080,1920,0.524050925925926,ff4a0e40d3c9e650bc19ccfd4fa3bd390104b8f3d09aba4299bb4820e8d867c4,9db308e880036cc7b004ec053d456e97a04cb80562719410d55ddf5aa844112c,378304,184741
testing/flip/0014_000000010.jpg,flip,0014,10,testing,1080,1920,0.5278703703703703,f36a780987559bfbbb3e2c456c07d49a4bd0bdb8bd0022a243b7c07187c93cc9,b98cadd5f7c345fcccb6b0198efc89a077535830a4e42b64ca0aaf670338b016,374134,181184
testing/flip/0014_000000012.jpg,flip,0014,12,testing,1080,1920,0.5348148148148149,e3e74d86d029027d2c0fcf28ce81d57878319115c65c43173f3c0ee2218321b5,2bff5c64c7753182986606d4d655c2538d862a888ed1aaba98da84c14c4a960f,364506,173083
testing/flip/0014_000000013.jpg,flip,0014,13,testing,1080,1920,0.5429243827160494,c619b543b33c5d0b35dd0811aaf28b55afecb10885bdc76c1c73a26f4640bc22,a0296ffde2b5a5d7394d0c952fdaaaafaf330f8f132510aa741a501b082b5386,362832,169386
testing/flip/0014_000000014.jpg,flip,0014,14,testing,1080,1920,0.553587962962963,e061a7695e6b7d0ed8a9d7495fecaf0d42c9c944c22affb074df4e8cbbe827d0,a6ec5e690637e18881a379011ab12d473f5e13c58927fe956a63fc37d813390f,353336,159276
testing/flip/0014_000000016.jpg,flip,0014,16,testing,1080,1920,0.5787114197530864,b4713dc11ccb564f21f527fc111a5ef500f0be646de48eaf3915769f9a2348ad,c540be0f8e4a4be8db98f5ce3d6c62e7fa7f5448accf658c972777a49dba899f,348270,149466
testing/flip/0014_000000019.jpg,flip,0014,19,testing,1080,1920,0.6056404320987654,49c586e178cb82ca89a2380121c106fd2fc18bc968a966e32231133df96be472,53228484b3e3cb59ae62c696acc1908ff7c8d946658c3b11303ac935da673080,356777,148006
testing/flip/0014_000000020.jpg,flip,0014,20,testing,1080,1920,0.6153935185185185,848d022303b0e4af0e6d48eac08e29b08baafd802b2e7c6c189360b38b3cd895,9787603a7563f4cec615f6e8d5bd42486c26073dd1632a394d5e98e984456a8b,342647,146936
testing/flip/0015_000000011.jpg,flip,0015,11,testing,1080,1920,0.5660648148148149,70794a721821d4373f2aedcd7cc864ccf575f43616dd0f97d4c4cc03cab1403b,b0f5d6905b95760ae98095aab546b738c2f0d9814ab831484e18f43f60157862,322209,152228
testing/flip/0015_000000019.jpg,flip,0015,19,testing,1080,1920,0.6112962962962963,eb87f56a3238ffe61e8af002a02cf58e625a4ce0bf794d2dda1e81380f2536d8,0408c93c24a6560f471493d1327231fbd239cad026f7428dfe69e3e26c03ee3c,347264,155042
testing/flip/0015_000000021.jpg,flip,0015,21,testing,1080,1920,0.6143364197530864,4193bf5df409c0d8ea4506c9a6a5df5fc14f5bd12920d6d4650abf13ed108de7,4a0c32ca830bb9d3753a51bd3e40c5fd8443ae56d1ff788bf4132f0bb90a76dc,347482,149806
testing/flip/0015_000000023.jpg,flip,0015,23,testing,1080,1920,0.619537037037037,68a6e720afa7fad0fd2fed21322ac4538405af31d384611db3206f25ddc189b4,b6a01f49fac221b00e2eaac71d75c9d57076600a224235f497cdfd99140d1c51,294838,147467
testing/flip/0015_000000029.jpg,flip,0015,29,testing,1080,1920,0.6250462962962963,dfa9c07953d2c6102c38796c6b3c415d28f1a4d5dc4f9b59195c9eb10c16b82e,648f2c9e03f5d7d12cd1a32a3e19da501509ac7138557bd2cd20b1efb443a83c,274995,132578
testing/flip/0016_000000004.jpg,flip,0016,4,testing,1080,1920,0.5918441358024691,83259e6e620ec4b7db02ee8fee9e2337efb4a9991656569b52d57c2e96110cfc,15b4163c20e17e906d3df32432b144c8e08d5621fa3666c6c67d0bfe1d1fd04b,346910,164839
testing/flip/0016_000000006.jpg,flip,0016,6,testing,1080,1920,0.5856481481481481,0bb228f41b18701cc8d8651ec4a1e06554ea27952856c01db1b8b6e2d3eee705,c9ec2575e91b3add8d59b0d5c737225fea3383a8e869ce94b540d97453bc2e3c,345792,166865
testing/flip/0016_000000008.jpg,flip,0016,8,testing,1080,1920,0.5833024691358024,eb4ff593e8053a1dc69491c4ef3985842c5ad196f329e56d992edd6e9dca875d,ed4e24338b0ddde6a6ba73d1998a1303204c4e49eac8cb47d3656f03d393bf11,324434,155980
testing/flip/0016_000000013.jpg,flip,0016,13,testing,1080,1920,0.5918055555555556,7c1848adafcc18d24908267179c12d6de8753945acf65265ec55c89f3c8c5422,41cbc5dddf2116256c49e1000c7fb43d3f9ab5434d220d557b47ef34f2628a8e,272056,144702
testing/flip/0016_000000026.jpg,flip,0016,26,testing,1080,1920,0.611304012345679,982c2ef4e0b007423f74dd91834a65a05febb0cf6728bb14c1852eed536a6cfe,7c7d690510ca30c9fc949e8b0cadc5d52062935b010de1786165e4969b46e049,295369,139416
testing/flip/0017_000000015.jpg,flip,0017,15,testing,1080,1920,0.566003086419753,7dba678a681606c38fb68cb51fd50b38c640dbe08d495919976712b64ee5039e,8c1a14cf1b4fe5837d4ac08dbaa193730bf25cb10de932a0b389b55054fdb0ae,368764,146782
testing/flip/0017_000000017.jpg,flip,0017,17,testing,1080,1920,0.5811188271604938,b134edbd185f5ca2e0f204618ba9785379b96ca805228e55267587332d484d91,80399ae3538331a62b86cb34620fb39cb9e37a918c61c6acd97ea0b0bcdcf565,345162,141929
testing/flip/0018_000000003.jpg,flip,0018,3,testing,1080,1920,0.5866280864197531,fb08a2dda34a6d2f42fab4fbd7e7ff19620998fd199feb57e380e53bb381a202,9992ea70f28e9376ecab8dd2c793844d17daadce15c5a363af5408b2966bccd7,361824,150602
testing/flip/0018_000000004.jpg,flip,0018,4,testing,1080,1920,0.5834876543209877,78db2116834d38f0ed13487b58d70f4ec98ef3b377cf7af6669ef93e27c90618,af7b7dafaee9e924f2fff1af34448eb51ad5ee732fb547de273bf921fa23f944,382520,153245
testing/flip/0018_000000012.jpg,flip,0018,12,testing,1080,1920,0.5700771604938272,a077cf63083521adcf4272e8e850c6eebd34766d10c828e285332d71a34f36f2,995191f0bd12b92312fafb60db2efa0bfb80827be87532a53dcbca24b59e6b13,342757,141849
testing/flip/0018_000000019.jpg,flip,0018,19,testing,1080,1920,0.5824305555555556,db6d2abbea7b126f24f25bd854c49f259c9d2cbd54b02d5612679625a552a6cb,b388613fcabf5eb7389c194a22f25d02256fcbc8711fab130feb4f5c19eee972,372095,149678
testing/flip/0018_000000020.jpg,flip,0018,20,testing,1080,1920,0.5907253086419753,1e6dbc2f70811ecc8321313703e012531f8db11a200a7006e19603b7ec6d5cc2,588f3141d5c2275736beac8c57808b200a7f15ac6bf4283f42e2a2239a10795c,356400,144329
testing/flip/0019_000000014.jpg,flip,0019,14,testing,1080,1920,0.5495216049382716,5f90c1d5a13a815c98c5ab08a9483d7f122dc9f6fc069ccc4c0fa82ba1f61236,57bd39535abc576cb828fbf0f3a12148f0eb6569b3158244eaeb3d547abc530c,397370,169424
testing/flip/0019_000000025.jpg,flip,0019,25,testing,1080,1920,0.5917592592592592,ab3f8f4a7741fcb4a8eee62aded3125ee378c2be8bc34d44015d06b5e7bd7f0d,2ef7d7e4e29fcc134ec1010aae9d33eedb9ed399ae13efd57af9eea654ec7c65,355971,147211
testing/flip/0020_000000010.jpg,flip,0020,10,testing,1080,1920,0.5607098765432099,9877e9e8f3fd7a9bb78533e110789daa80f0afc4bf56c8d16558d149234dca05,d54b9ef274a9d1791879f0416c81cead508e6b642b85a013df8d83ccbe4f48e6,317242,161352
testing/flip/0020_000000012.jpg,flip,0020,12,testing,1080,1920,0.5669753086419753,c157040319d7afc2c16a31c96d4f44a99d3572a62eb1c42290443e52112f28e4,da8b2a6aa0208aadef0418332d434f132e4a4511c54ef774e51000dd046c9321,296504,155284
testing/flip/0020_000000015.jpg,flip,0020,15,testing,1080,1920,0.5808487654320987,05337118304f837b073813aa3e7c05f0b8b23e36ed3737fc64c2fe076b1ec6cc,ad73506b4f810c0049288ce1d1402d531e71da8e86f9e7e5f74b5bca0599cb67,345509,158402
testing/flip/0020_000000019.jpg,flip,0020,19,testing,1080,1920,0.6037885802469136,87b29c76133554c561bf1ab7c9056074097786dfdaa3e00dcb1358781f5a315e,0c594da336049cc56752571d9128aae9efcfe880512dee26db2cdf90b1d2ada8,364176,152913
testing/flip/0020_000000020.jpg,flip,0020,20,testing,1080,1920,0.6190509259259259,82c39e0c6d37891c932e14fde99418afd3e6b3854c33902a8ff83b374cdd02cb,43d84745753b6745ab8a9a90b835341732186cd1c2527b6931f94a88f3c5fce2,369548,155614
testing/flip/0020_000000023.jpg,flip,0020,23,testing,1080,1920,0.6290740740740741,17057a4f0a483d0592e32d6b5680e10d0320daee9f921e143c6e94126db2728f,4d029c2d631b321ba836a974d70a849cfb67d7d918f893a9c3ef30e52b21d480,290434,139614
testing/flip/0021_000000011.jpg,flip,0021,11,testing,1080,1920,0.5691820987654321,3e32a89f6edd528df49c4fc1230c2a536bb9a6aae0556e869110529bebc69fac,28d78644ebd00ee2279d51902ebd0e50ef3c570e27c7d42ad82b56144615a490,400631,186025
testing/flip/0021_000000014.jpg,flip,0021,14,testing,1080,1920,0.5634490740740741,bd4ec2f98df99c572315cb1d4e4e69e1ea6c42adcfd995915b756ff886445b13,1625636981feae6fed2d9e0c487f2bf4e55ca30c2074b964e370f2a3c906edaa,392182,183881
