path,label,video_id,frame_num,split,mask_fraction,original_brightness_mean,original_contrast_std,original_sharpness_laplacian_var,original_saturation_mean,original_edge_density,cleaned_brightness_mean,cleaned_contrast_std,cleaned_sharpness_laplacian_var,cleaned_saturation_mean,cleaned_edge_density,delta_brightness_mean,delta_contrast_std,delta_sharpness_laplacian_var,delta_saturation_mean,delta_edge_density,original_jpeg_bytes,cleaned_jpeg_bytes,delta_jpeg_bytes
testing/flip/0006_000000012.jpg,flip,0006,12,testing,0.5649922839506173,132.92514660493828,68.85904902828936,466.7485724493575,45.62223765432099,0.05499228395061728,141.51915895061728,80.52069276391954,246.43251476313634,27.27991512345679,0.029066358024691357,8.594012345679005,11.661643735630179,-220.31605768622114,-18.3423225308642,-0.025925925925925925,297542,217809,-79733
testing/flip/0006_000000021.jpg,flip,0006,21,testing,0.6137114197530864,127.86408179012345,68.82411486566822,405.3325279299554,49.99712962962963,0.05632716049382716,120.57601080246914,85.13195708674644,148.49171797785925,29.317878086419753,0.021296296296296296,-7.288070987654308,16.307842221078218,-256.84080995209615,-20.67925154320988,-0.03503086419753086,296033,199185,-96848
testing/flip/0006_000000022.jpg,flip,0006,22,testing,0.6211342592592592,127.21277006172839,68.21782320833425,404.3576449044901,50.88013888888889,0.05795524691358025,129.60346450617283,82.70448025563803,147.0962227961034,28.85,0.025887345679012345,2.390694444444435,14.48665704730378,-257.2614221083867,-22.030138888888885,-0.0320679012345679,303494,203104,-100390
testing/flip/0006_000000024.jpg,flip,0006,24,testing,0.6358333333333334,125.74148919753087,67.26712470206769,409.85571564208726,52.80738425925926,0.06326388888888888,119.1391512345679,83.69352336341983,133.1431935582895,30.628371913580246,0.024814814814814814,-6.602337962962963,16.426398661352138,-276.71252208379775,-22.179012345679013,-0.038449074074074066,318268,201976,-116292
testing/flip/0006_000000025.jpg,flip,0006,25,testing,0.6491743827160494,125.5543287037037,66.80435569906548,412.24768884548615,53.75011574074074,0.06405092592592593,125.23636574074074,82.0687861901858,129.85215184750564,29.276496913580246,0.02122685185185185,-0.3179629629629659,15.264430491120322,-282.3955369979805,-24.473618827160493,-0.04282407407407408,325771,200631,-125140
testing/flip/0006_000000030.jpg,flip,0006,30,testing,0.793804012345679,133.188225308642,60.64892117040848,391.71154217249654,53.97215277777778,0.0809182098765432,150.77247685185185,68.09121367564244,65.3826542521624,22.7175,0.008132716049382717,17.58425154320986,7.442292505233958,-326.3288879203341,-31.25465277777778,-0.07278549382716049,331852,169728,-162124
testing/flip/0007_000000008.jpg,flip,0007,8,testing,0.5919907407407408,142.18974537037036,65.34517094263036,50.51118617969822,46.09412808641975,0.020617283950617283,160.9674151234568,72.43160233578658,23.540238930267396,26.296489197530864,0.00415895061728395,18.77766975308643,7.086431393156218,-26.970947249430825,-19.797638888888887,-0.016458333333333332,224327,172915,-51412
testing/flip/0007_000000018.jpg,flip,0007,18,testing,0.5777932098765433,134.1634413580247,65.36175331324694,201.01681423319377,49.28546296296296,0.0496141975308642,150.57989197530864,70.76625390216975,60.62461387150396,27.70895833333333,0.016381172839506172,16.416450617283942,5.404500588922815,-140.39220036168982,-21.57650462962963,-0.033233024691358026,258520,191783,-66737
testing/flip/0007_000000024.jpg,flip,0007,24,testing,0.6683179012345679,118.25618055555556,59.568457450786525,423.6329629477214,59.569652777777776,0.06442901234567901,117.60043981481482,71.21542579891062,165.127353187812,33.572368827160496,0.031419753086419755,-0.6557407407407396,11.64696834812409,-258.5056097599094,-25.99728395061728,-0.03300925925925925,308434,216774,-91660
testing/flip/0008_000000005.jpg,flip,0008,5,testing,0.5211496913580247,141.3501311728395,65.89620855315064,767.4706611330208,44.28190586419753,0.0862962962962963,151.6093827160494,72.7520991270818,401.1324768489345,27.36837962962963,0.0500462962962963,10.2592515432099,6.855890573931163,-366.3381842840863,-16.913526234567904,-0.036250000000000004,370051,266269,-103782
testing/flip/0008_000000007.jpg,flip,0008,7,testing,0.5237808641975309,141.56516203703703,66.46658759297493,789.9951695387516,44.50056327160494,0.08665895061728394,152.02844135802468,73.37835640025425,414.98601059521934,27.311466049382716,0.04940586419753087,10.463279320987652,6.911768807279316,-375.00915894353227,-17.189097222222223,-0.03725308641975308,373446,267356,-106090
testing/flip/0008_000000023.jpg,flip,0008,23,testing,0.703996913580247,120.65770061728395,57.73823185335991,677.8821178768837,57.392175925925926,0.08887345679012346,128.07716049382717,64.51778181024967,224.56440537116816,31.37523148148148,0.03452932098765432,7.419459876543215,6.77954995688976,-453.3177125057156,-26.016944444444444,-0.054344135802469135,384376,229377,-154999
testing/flip/0008_000000026.jpg,flip,0008,26,testing,0.7890046296296296,118.43527777777778,59.27002637997838,481.7424726908412,58.60261574074074,0.07111111111111111,136.48056327160495,65.4101425762337,84.28465265721451,25.891141975308642,0.009274691358024691,18.045285493827166,6.140116196255313,-397.4578200336267,-32.711473765432096,-0.061836419753086416,329842,174039,-155803
testing/flip/0008_000000029.jpg,flip,0008,29,testing,0.8030787037037037,119.50180555555555,60.39481696712936,408.73840223187915,59.96899691358025,0.06201388888888889,151.73533179012347,68.52319280566172,75.43665333927517,26.65306327160494,0.010979938271604938,32.23352623456792,8.128375838532364,-333.301748892604,-33.315933641975306,-0.051033950617283955,314723,173740,-140983
testing/flip/0009_000000007.jpg,flip,0009,7,testing,0.5718441358024692,140.76337191358024,69.87108644965305,659.7463851008207,43.5185725308642,0.06753858024691357,149.8109799382716,80.02567549861017,281.25326325725644,25.21619598765432,0.035972222222222225,9.047608024691357,10.15458904895712,-378.49312184356427,-18.302376543209878,-0.03156635802469135,343905,247469,-96436
testing/flip/0009_000000016.jpg,flip,0009,16,testing,0.5724614197530864,128.42846450617284,66.4536154017001,482.5428917064376,49.740895061728395,0.05597993827160494,137.58783179012346,75.40102498989825,214.64157996679,30.487685185185185,0.029637345679012345,9.159367283950616,8.947409588198141,-267.9013117396476,-19.25320987654321,-0.026342592592592595,297366,220074,-77292
testing/flip/0009_000000019.jpg,flip,0009,19,testing,0.6300848765432099,121.86533179012346,63.73940184452581,487.0923363525353,53.27908950617284,0.06031635802469136,131.51966820987656,71.9482609383327,203.83578700822093,30.498418209876544,0.027731481481481482,9.654336419753093,8.208859093806886,-283.2565493443144,-22.780671296296294,-0.03258487654320988,305602,212566,-93036
testing/flip/0009_000000020.jpg,flip,0009,20,testing,0.6593287037037037,117.82841820987655,60.880692342658165,527.2124451059647,56.18221450617284,0.06854166666666667,130.5489197530864,69.53705091136919,228.04828695106502,29.808418209876542,0.029066358024691357,12.720501543209863,8.656358568711028,-299.1641581548996,-26.373796296296298,-0.03947530864197531,321938,217114,-104824
testing/flip/0009_000000023.jpg,flip,0009,23,testing,0.718287037037037,113.71185956790123,58.79846838177001,498.17902687465465,59.538587962962964,0.06656635802469135,119.05116512345678,68.97421953769282,177.23188980046632,30.802770061728395,0.024953703703703704,5.339305555555555,10.17575115592281,-320.94713707418833,-28.73581790123457,-0.04161265432098765,325291,206395,-118896
testing/flip/0009_000000025.jpg,flip,0009,25,testing,0.7796064814814815,117.32481481481481,59.78025969364621,383.8862843744642,59.30798611111111,0.055516975308641976,112.41006944444445,79.3181946466342,90.81881172244131,31.745046296296298,0.013518518518518518,-4.914745370370369,19.53793495298799,-293.0674726520229,-27.562939814814815,-0.041998456790123456,291198,179654,-111544
testing/flip/0009_000000026.jpg,flip,0009,26,testing,0.8074537037037037,118.34457561728395,59.60521673293182,365.91302798205066,60.37121141975309,0.05436728395061728,148.98929012345678,66.1137746390791,42.441211288234925,28.6191975308642,0.0036419753086419752,30.644714506172832,6.508557906147274,-323.47181669381575,-31.75201388888889,-0.0507253086419753,282037,157740,-124297
testing/flip/0010_000000004.jpg,flip,0010,4,testing,0.5604706790123457,140.36064814814816,70.11470987558837,564.1827390260036,42.45898148148148,0.061141975308641974,141.58445216049384,84.18200931259993,251.39191652800406,26.20460648148148,0.03334104938271605,1.2238040123456813,14.067299437011556,-312.7908224979995,-16.254375,-0.027800925925925923,320635,238191,-82444
testing/flip/0010_000000008.jpg,flip,0010,8,testing,0.550324074074074,136.95005401234567,69.60143364603564,439.0677703102971,43.148202160493824,0.05631944444444444,138.95260030864196,81.24445459821007,186.93357430174515,28.484220679012346,0.03139660493827161,2.0025462962962877,11.643020952174425,-252.13419600855192,-14.663981481481478,-0.024922839506172835,281506,217365,-64141
testing/flip/0010_000000009.jpg,flip,0010,9,testing,0.566003086419753,135.97136574074074,68.74902831739057,432.304168151768,43.484899691358024,0.05506172839506173,131.4941898148148,82.63077474753308,177.71816356095678,29.579189814814814,0.030733024691358024,-4.477175925925934,13.881746430142513,-254.58600459081123,-13.90570987654321,-0.024328703703703707,286436,212975,-73461
testing/flip/0010_000000012.jpg,flip,0010,12,testing,0.5572299382716049,125.2350925925926,64.12415313611186,440.8545179511865,48.20329475308642,0.056296296296296296,120.31195216049383,78.07441849412164,205.3917506129377,31.638117283950617,0.03071759259259259,-4.923140432098762,13.950265358009787,-235.4627673382488,-16.5651774691358,-0.025578703703703704,295819,226355,-69464
testing/flip/0010_000000013.jpg,flip,0010,13,testing,0.5770447530864198,123.0632175925926,63.07603650850619,437.25843592440174,49.855262345679016,0.05780864197530864,119.21968364197531,77.1589003164772,200.55158169004105,31.210324074074073,0.03076388888888889,-3.843533950617285,14.082863807971009,-236.7068542343607,-18.644938271604943,-0.02704475308641975,298636,226313,-72323
testing/flip/0010_000000021.jpg,flip,0010,21,testing,0.6910725308641975,115.31595679012345,58.65496728103148,428.6584411141594,59.1216049382716,0.058472222222222224,102.7575462962963,77.94259845856543,197.8546370622214,34.75126543209876,0.021342592592592594,-12.558410493827154,19.287631177533946,-230.80380405193802,-24.37033950617284,-0.03712962962962963,305868,208057,-97811
testing/flip/0011_000000006.jpg,flip,0011,6,testing,0.5975694444444445,144.35091049382717,49.60249141963736,1112.118505859375,47.04637345679012,0.10282407407407407,165.5837962962963,47.8649956484657,104.97813117069616,9.906450617283951,0.008657407407407407,21.232885802469127,-1.737495771171659,-1007.1403746886789,-37.13992283950617,-0.09416666666666666,423169,149071,-274098
testing/flip/0011_000000014.jpg,flip,0011,14,testing,0.6091898148148148,137.92484567901235,53.60231476461006,790.6172431183676,56.02331790123457,0.08787037037037038,155.98752314814814,62.652125653945674,61.61773018951951,16.21733796296296,0.00738425925925926,18.062677469135792,9.049810889335618,-728.999512928848,-39.805979938271605,-0.08048611111111112,374146,146590,-227556
testing/flip/0011_000000023.jpg,flip,0011,23,testing,0.6105864197530865,136.8759799382716,56.26138729905629,296.32004423844495,62.06791666666667,0.054544753086419755,146.7603549382716,71.68206741842894,67.5719790037723,19.576473765432098,0.008148148148148147,9.884375000000006,15.420680119372655,-228.74806523467265,-42.49144290123457,-0.04639660493827161,262844,149928,-112916
testing/flip/0011_000000026.jpg,flip,0011,26,testing,0.6148919753086419,137.08235339506172,56.729845230107074,571.6054117283951,61.37192129629629,0.061705246913580244,140.8276697530864,74.38636712472517,71.61401440114884,21.032222222222224,0.008935185185185185,3.745316358024695,17.656521894618095,-499.99139732724626,-40.33969907407407,-0.05277006172839506,315652,152679,-162973
testing/flip/0011_000000027.jpg,flip,0011,27,testing,0.6143827160493828,137.480887345679,56.75914136536603,568.6226284862729,60.953989197530866,0.06233796296296296,140.73935956790123,74.69148039792952,72.17675224598956,22.212685185185187,0.008989197530864197,3.258472222222224,17.932339032563497,-496.4458762402833,-38.74130401234568,-0.053348765432098766,318809,154456,-164353
testing/flip/0012_000000007.jpg,flip,0012,7,testing,0.5693595679012345,149.07775462962962,51.82351576270848,960.3050216954351,46.16561728395062,0.08089506172839506,167.47871913580246,51.06143731288958,77.72568020095072,11.029004629629629,0.005902777777777778,18.40096450617284,-0.762078449818901,-882.5793414944844,-35.136612654320984,-0.07499228395061727,363090,139039,-224051
testing/flip/0012_000000008.jpg,flip,0012,8,testing,0.5668981481481481,148.64909722222222,52.043894623185054,935.7324978564147,46.60712962962963,0.08040895061728395,167.59158950617285,51.02953202940565,95.35210337982016,10.824320987654321,0.007592592592592593,18.942492283950628,-1.0143625937794027,-840.3803944765946,-35.78280864197531,-0.07281635802469136,358495,144004,-214491
testing/flip/0012_000000016.jpg,flip,0012,16,testing,0.5946759259259259,145.17466820987653,51.23538025710878,680.20730634139,51.767353395061726,0.08381944444444445,168.99608796296297,51.24058231873085,61.150107508144714,10.540385802469135,0.008441358024691358,23.821419753086445,0.0052020616220715965,-619.0571988332453,-41.22696759259259,-0.07537808641975309,353889,152145,-201744
testing/flip/0012_000000022.jpg,flip,0012,22,testing,0.6119753086419754,142.49601080246913,52.49628352054095,645.8462611310562,57.21395833333333,0.06637345679012345,169.7078086419753,50.67883696559743,39.422004754420065,9.550864197530863,0.0033719135802469137,27.211797839506175,-1.8174465549435226,-606.4242563766361,-47.66309413580247,-0.06300154320987654,334438,143468,-190970
testing/flip/0012_000000025.jpg,flip,0012,25,testing,0.6108796296296296,143.51196759259258,52.507456366316944,712.5936799525011,56.487878086419755,0.0719212962962963,170.4327237654321,50.88030020761379,35.41562631166885,9.644822530864198,0.003472222222222222,26.920756172839504,-1.6271561587031513,-677.1780536408323,-46.84305555555556,-0.06844907407407408,344453,143930,-200523
testing/flip/0012_000000029.jpg,flip,0012,29,testing,0.6147916666666666,143.41829475308643,52.36066628334043,935.1722867235725,56.307615740740744,0.07143518518518518,171.30344907407408,51.64888726783107,36.507068804059976,10.134012345679013,0.0036728395061728395,27.885154320987652,-0.7117790155093573,-898.6652179195125,-46.17360339506173,-0.06776234567901235,364135,145005,-219130
testing/flip/0012_000000030.jpg,flip,0012,30,testing,0.6169444444444444,143.08442901234568,52.50329649980859,1009.3493223572531,56.708626543209874,0.07246913580246914,171.31307098765433,51.89504881484323,41.72782888320903,10.034251543209876,0.003626543209876543,28.228641975308648,-0.6082476849653631,-967.6214934740441,-46.674375,-0.0688425925925926,375278,143989,-231289
testing/flip/0013_000000008.jpg,flip,0013,8,testing,0.5581481481481482,149.53172067901235,51.05553754052159,914.9030420809876,46.00746913580247,0.07851851851851852,170.06311728395062,49.908733811357216,87.30486141975308,9.656658950617285,0.012939814814814815,20.531396604938266,-1.1468037291643753,-827.5981806612344,-36.35081018518518,-0.0655787037037037,353641,160052,-193589
testing/flip/0013_000000011.jpg,flip,0013,11,testing,0.590733024691358,145.79985339506172,50.16335732572516,964.9964471107683,47.63405864197531,0.08192901234567901,166.41523919753087,49.11442052249712,79.91314660279491,10.36156635802469,0.010200617283950617,20.61538580246915,-1.0489368032280382,-885.0833005079734,-37.27249228395062,-0.07172839506172839,370570,159394,-211176
testing/flip/0013_000000013.jpg,flip,0013,13,testing,0.5962885802469136,143.66412037037037,51.150684043170685,971.6515936070506,50.55879629629629,0.07699074074074073,165.04875,49.053235128010876,80.88788672404883,10.306543209876542,0.009290123456790124,21.384629629629643,-2.0974489151598092,-890.7637068830018,-40.25225308641975,-0.0677006172839506,373662,161385,-212277
testing/flip/0013_000000015.jpg,flip,0013,15,testing,0.606983024691358,142.45814043209876,51.45259316551098,969.6288270518379,52.03358024691358,0.07241512345679012,164.84318672839507,48.54199134241134,94.20016259335466,10.172137345679012,0.007037037037037037,22.38504629629631,-2.9106018230996398,-875.4286644584832,-41.86144290123457,-0.06537808641975308,371445,161092,-210353
testing/flip/0013_000000022.jpg,flip,0013,22,testing,0.6168827160493827,142.5995987654321,51.51707543686273,605.7603219278097,56.05633487654321,0.06450617283950617,169.00788580246913,49.384587203359494,42.96361721816178,10.14645061728395,0.0035030864197530863,26.40828703703704,-2.1324882335032385,-562.796704709648,-45.90988425925926,-0.061003086419753084,317182,141119,-176063
testing/flip/0014_000000003.jpg,flip,0014,3,testing,0.536195987654321,150.26057098765432,47.73769365993993,1074.320475758209,43.75483796296297,0.08470679012345679,165.39234567901235,46.93269215212289,227.54548853428406,11.256612654320987,0.018773148148148146,15.131774691358032,-0.8050015078170389,-846.7749872239251,-32.49822530864198,-0.06593364197530864,388290,180705,-207585
testing/flip/0014_000000004.jpg,flip,0014,4,testing,0.5359953703703704,150.37662037037038,47.686007242442216,1092.2179913799346,43.6320524691358,0.08467592592592593,165.40494598765432,47.00117701356704,231.2649908929184,11.227114197530865,0.018695987654320987,15.02832561728394,-0.6848302288751782,-860.9530004870162,-32.404938271604934,-0.06597993827160495,389498,181040,-208458
testing/flip/0014_000000006.jpg,flip,0014,6,testing,0.5376388888888889,150.36262345679012,47.663967010123756,1085.065007830123,43.77501543209876,0.08306327160493827,166.24101080246913,46.59868353625038,232.85605980200236,11.103063271604938,0.018464506172839505,15.878387345679016,-1.0652834738733787,-852.2089480281206,-32.671952160493824,-0.06459876543209878,390291,179137,-211154
testing/flip/0014_000000009.jpg,flip,0014,9,testing,0.524050925925926,150.04902006172838,48.380729282026216,984.9064758399539,44.55179012345679,0.08206018518518518,167.05582561728394,46.80770066809294,244.60295891537115,10.066064814814816,0.022631172839506174,17.00680555555556,-1.5730286139332748,-740.3035169245828,-34.485725308641975,-0.059429012345679,378304,184741,-193563
testing/flip/0014_000000010.jpg,flip,0014,10,testing,0.5278703703703703,149.98248456790122,48.51329668817939,941.6123650882106,44.84878086419753,0.08143518518518518,167.53047067901235,47.2785763145195,193.96557081237617,10.387345679012345,0.02148148148148148,17.54798611111113,-1.23472037365989,-747.6467942758344,-34.46143518518518,-0.059953703703703703,374134,181184,-192950
testing/flip/0014_000000012.jpg,flip,0014,12,testing,0.5348148148148149,149.19249228395063,49.20250411540852,863.8982049453566,46.15965277777778,0.07835648148148149,167.1500540123457,47.73837255009485,158.03051710337363,10.420223765432098,0.01827932098765432,17.957561728395063,-1.4641315653136715,-705.867687841983,-35.73942901234568,-0.060077160493827164,364506,173083,-191423
testing/flip/0014_000000013.jpg,flip,0014,13,testing,0.5429243827160494,148.71439043209875,49.45772115458164,822.8728456646638,46.966450617283954,0.07608024691358024,167.38449074074074,47.9834776433183,125.2408978957095,10.380069444444445,0.015825617283950617,18.67010030864199,-1.4742435112633387,-697.6319477689543,-36.58638117283951,-0.06025462962962963,362832,169386,-193446
testing/flip/0014_000000014.jpg,flip,0014,14,testing,0.553587962962963,147.87365740740742,49.625380807257756,768.9030386221614,48.01466820987655,0.07308641975308643,168.31766203703702,47.48539876067016,79.61866537202552,10.187391975308643,0.012121913580246913,20.444004629629603,-2.1399820465875976,-689.2843732501359,-37.827276234567904,-0.060964506172839515,353336,159276,-194060
testing/flip/0014_000000016.jpg,flip,0014,16,testing,0.5787114197530864,143.6866049382716,49.86208906083451,746.2930403134407,51.292762345679016,0.07229166666666667,167.34165895061727,46.5131707322654,81.34959293499229,10.356851851851852,0.005555555555555556,23.65505401234566,-3.3489183285691126,-664.9434473784484,-40.935910493827166,-0.06673611111111112,348270,149466,-198804
testing/flip/0014_000000019.jpg,flip,0014,19,testing,0.6056404320987654,139.2768364197531,51.19075992520677,729.7005963496417,56.384475308641974,0.07462962962962963,169.63920524691358,47.67510727183226,39.687709528785156,9.71011574074074,0.005007716049382716,30.36236882716048,-3.5156526533745094,-690.0128868208566,-46.674359567901234,-0.06962191358024691,356777,148006,-208771
testing/flip/0014_000000020.jpg,flip,0014,20,testing,0.6153935185185185,139.422137345679,50.51754464576334,689.0965957695092,57.47475308641975,0.06899691358024691,169.35300154320987,47.612775766017464,48.930643429867295,9.773672839506172,0.0037731481481481483,29.930864197530866,-2.9047688797458733,-640.165952339642,-47.70108024691358,-0.06522376543209876,342647,146936,-195711
testing/flip/0015_000000011.jpg,flip,0015,11,testing,0.5660648148148149,141.29168981481482,60.696834192079756,732.6857279420415,53.75219135802469,0.0690895061728395,148.60301697530863,73.38604138118886,102.70234074074074,22.80565586419753,0.012939814814814815,7.311327160493818,12.689207189109105,-629.9833872013007,-30.94653549382716,-0.05614969135802469,322209,152228,-169981
testing/flip/0015_000000019.jpg,flip,0015,19,testing,0.6112962962962963,139.12384259259258,58.19510728384038,749.1715660231267,59.362862654320985,0.07537808641975309,152.05234567901235,73.9845086641492,88.45928511635994,20.024984567901235,0.009436728395061728,12.928503086419767,15.789401380308824,-660.7122809067668,-39.33787808641975,-0.06594135802469137,347264,155042,-192222
