path,label,split,video_id,frame_num,brightness_mean,contrast_std,sharpness_laplacian_var,saturation_mean,edge_density,jpeg_bytes
testing/flip/0014_000000013.jpg,flip,testing,0014,13,148.71522149725274,49.345684945105646,732.320293513283,46.89428228021978,0.07925824175824175,362832.0
testing/flip/0014_000000014.jpg,flip,testing,0014,14,147.87476820054945,49.52149642187513,685.4827736261851,47.95019745879121,0.07643372252747253,353336.0
testing/flip/0014_000000016.jpg,flip,testing,0014,16,143.6878691620879,49.77062728638383,669.3072202530525,51.217032967032964,0.07477678571428571,348270.0
testing/flip/0014_000000019.jpg,flip,testing,0014,19,139.2780820741758,51.12932553468704,684.8922882388902,56.33800652472527,0.07657967032967034,356777.0
testing/flip/0014_000000020.jpg,flip,testing,0014,20,139.42532623626374,50.4622142399572,641.739528274011,57.362328296703296,0.07015796703296703,342647.0
testing/flip/0015_000000011.jpg,flip,testing,0015,11,141.29415350274726,60.62065907327147,683.9203766528065,53.686323832417585,0.07139423076923077,322209.0
testing/flip/0015_000000019.jpg,flip,testing,0015,19,139.12337740384615,58.112646237052516,679.0191356949426,59.27817651098901,0.07824519230769231,347264.0
testing/flip/0015_000000021.jpg,flip,testing,0015,21,140.14941620879122,55.86634698654214,686.6608762150573,60.58749141483516,0.07139423076923077,347482.0
testing/flip/0015_000000023.jpg,flip,testing,0015,23,144.88054601648352,55.23557627700117,547.025477641483,58.62591861263736,0.05201751373626374,294838.0
testing/flip/0015_000000029.jpg,flip,testing,0015,29,144.63045157967034,55.97662199276164,488.8444086961086,59.90258413461538,0.048265796703296705,274995.0
testing/flip/0016_000000004.jpg,flip,testing,0016,4,143.07588427197803,54.43680445005805,831.4392362870124,53.41347870879121,0.06698145604395604,346910.0
testing/flip/0016_000000006.jpg,flip,testing,0016,6,143.21372767857142,54.52175552594131,797.1923304700443,52.88491586538461,0.06593406593406594,345792.0
testing/flip/0016_000000008.jpg,flip,testing,0016,8,142.62391826923076,54.24112509093707,730.2619495915797,53.12324862637362,0.06677541208791209,324434.0
testing/flip/0016_000000013.jpg,flip,testing,0016,13,139.73348214285716,54.68721249686145,317.2804223853928,57.02267342032967,0.05896291208791209,272056.0
testing/flip/0016_000000026.jpg,flip,testing,0016,26,135.3655048076923,55.201148860270976,352.17632058703657,63.97581559065934,0.06912774725274726,295369.0
testing/flip/0017_000000015.jpg,flip,testing,0017,15,140.0253434065934,55.133443510166,766.11193104385,54.003331043956045,0.09921875,368764.0
testing/flip/0017_000000017.jpg,flip,testing,0017,17,137.57767857142858,54.7976937039353,657.067739798439,57.20377747252747,0.08871050824175825,345162.0
testing/flip/0018_000000003.jpg,flip,testing,0018,3,144.2371823489011,54.377112214504955,702.5881128380762,51.944823145604396,0.10366586538461539,361824.0
testing/flip/0018_000000004.jpg,flip,testing,0018,4,143.95695398351648,54.77175982669346,812.6985199128653,51.54183550824176,0.10242960164835165,382520.0
testing/flip/0018_000000012.jpg,flip,testing,0018,12,143.60223214285713,55.87663178128076,668.8752590066398,50.19110576923077,0.09053056318681318,342757.0
testing/flip/0018_000000019.jpg,flip,testing,0018,19,139.73104395604395,55.60342093973503,779.9428191697178,53.91603708791209,0.09294299450549451,372095.0
testing/flip/0018_000000020.jpg,flip,testing,0018,20,138.80965831043957,55.745530217258704,713.3348581984757,55.37244162087912,0.08611778846153846,356400.0
testing/flip/0019_000000014.jpg,flip,testing,0019,14,143.45872252747253,54.29281172838222,943.7031084888883,48.70509958791209,0.09889251373626373,397370.0
testing/flip/0019_000000025.jpg,flip,testing,0019,25,133.31014766483517,55.55736702064504,756.3570353020091,60.398102678571426,0.08167067307692308,355971.0
testing/flip/0020_000000010.jpg,flip,testing,0020,10,144.7895776098901,52.05605324873682,527.2756136534753,50.242762706043955,0.09732142857142857,317242.0
testing/flip/0020_000000012.jpg,flip,testing,0020,12,143.6526356456044,52.62598700254047,379.93232410369643,52.096514423076925,0.0915264423076923,296504.0
testing/flip/0020_000000015.jpg,flip,testing,0020,15,140.84848042582416,52.445835222013336,662.6983203160377,53.86494677197802,0.09381868131868132,345509.0
testing/flip/0020_000000019.jpg,flip,testing,0020,19,136.18261504120878,53.615495728124614,717.6810740653698,58.77020089285714,0.08001373626373626,364176.0
testing/flip/0020_000000020.jpg,flip,testing,0020,20,134.50849072802197,54.16306379275942,746.1553851991287,60.86182177197802,0.07977335164835164,369548.0
testing/flip/0020_000000023.jpg,flip,testing,0020,23,137.00330528846155,52.304645839246675,414.05071341658424,63.432640796703296,0.05587225274725275,290434.0
testing/flip/0021_000000011.jpg,flip,testing,0021,11,142.9043440934066,52.264754229789325,923.2189252440139,48.27433894230769,0.09158653846153846,400631.0
testing/flip/0021_000000014.jpg,flip,testing,0021,14,141.41704155219782,53.03046099856303,847.8987813662183,50.524562156593404,0.09002403846153846,392182.0
testing/flip/0021_000000015.jpg,flip,testing,0021,15,141.32027815934066,53.353560182296405,699.7412714437487,51.22467376373626,0.08723385989010989,363764.0
testing/flip/0021_000000027.jpg,flip,testing,0021,27,135.46454326923077,53.134247705423874,541.9605505572308,62.068707074175826,0.07308550824175825,325315.0
testing/flip/0022_000000010.jpg,flip,testing,0022,10,146.80503949175824,51.439292913505675,474.8099772952314,49.061306662087915,0.08705357142857142,298448.0
testing/flip/0022_000000020.jpg,flip,testing,0022,20,140.92141998626374,53.47920282948873,598.761766720493,58.048497596153844,0.07117101648351648,320603.0
testing/flip/0024_000000017.jpg,flip,testing,0024,17,151.74010130494506,46.43313932526669,622.3099029864582,34.444273695054946,0.07720638736263737,335577.0
testing/flip/0024_000000019.jpg,flip,testing,0024,19,143.90310782967032,47.16573286931558,679.9701964911176,41.81752232142857,0.07548935439560439,357505.0
testing/flip/0024_000000021.jpg,flip,testing,0024,21,140.2531936813187,47.584292690097676,703.6648879302842,46.86968578296703,0.07833962912087912,364455.0
testing/flip/0026_000000010.jpg,flip,testing,0026,10,145.82839972527472,51.75265660930306,803.3536958013561,38.805760645604394,0.09478880494505494,380840.0
testing/flip/0026_000000016.jpg,flip,testing,0026,16,137.5316449175824,50.10781022532528,827.6947858319779,46.926304945054945,0.08602335164835165,387661.0
testing/flip/0026_000000018.jpg,flip,testing,0026,18,138.57718063186815,49.00613294083609,694.8619097510491,46.69070226648352,0.08317307692307692,358150.0
testing/flip/0027_000000016.jpg,flip,testing,0027,16,136.91195054945055,51.847502556369285,611.0182049946761,49.36925652472527,0.07899210164835165,350785.0
testing/flip/0027_000000018.jpg,flip,testing,0027,18,135.7584220467033,51.55541345225146,594.3273333145436,52.36092891483516,0.06887877747252748,343499.0
testing/flip/0027_000000019.jpg,flip,testing,0027,19,136.3644745879121,51.84926216696129,479.10023057034505,52.61298076923077,0.06802884615384615,318197.0
testing/flip/0028_000000015.jpg,flip,testing,0028,15,149.97518887362637,51.43853457358926,685.8810186008416,38.757855425824175,0.07721497252747253,348082.0
testing/flip/0028_000000019.jpg,flip,testing,0028,19,141.9782709478022,50.5720683807483,740.9050507591238,44.72354052197802,0.07930975274725274,360168.0
testing/flip/0028_000000024.jpg,flip,testing,0028,24,140.4705099587912,51.28182648051967,520.5874729564359,48.52081902472528,0.06700721153846154,303772.0
testing/flip/0029_000000021.jpg,flip,testing,0029,21,145.12748111263735,50.19003721305443,670.0502610571145,41.63977506868132,0.07337740384615385,344207.0
testing/flip/0029_000000024.jpg,flip,testing,0029,24,140.41308379120878,48.95534643821691,746.9385345097094,45.94097699175824,0.08018543956043957,373918.0
testing/flip/0029_000000025.jpg,flip,testing,0029,25,140.86235405219782,48.62870424696362,712.9733350263139,46.04206730769231,0.07639938186813187,362539.0
testing/flip/0029_000000027.jpg,flip,testing,0029,27,140.82164320054946,49.33420571311398,417.641754099829,48.03632383241758,0.06854395604395605,304285.0
testing/flip/0030_000000003.jpg,flip,testing,0030,3,139.79126888736263,51.071179094853015,613.0085295732395,53.72008070054945,0.07688873626373627,349007.0
testing/flip/0030_000000006.jpg,flip,testing,0030,6,140.1659684065934,50.923236095181494,607.4851457832187,53.071437156593404,0.07805631868131868,350265.0
testing/flip/0030_000000009.jpg,flip,testing,0030,9,140.71966002747251,50.9320881958399,557.033087691017,52.91382211538462,0.07808207417582418,332483.0
testing/flip/0030_000000012.jpg,flip,testing,0030,12,140.7563272664835,50.94366744810611,536.1192140894819,53.011572802197804,0.07801339285714286,330822.0
testing/flip/0030_000000019.jpg,flip,testing,0030,19,140.45721153846154,50.0137095509687,463.5274356914548,52.500472184065934,0.07240728021978023,311805.0
testing/flip/0030_000000027.jpg,flip,testing,0030,27,140.28368818681318,50.122881436925944,529.9315519324639,51.673463255494504,0.06913633241758242,333203.0
testing/flip/0030_000000031.jpg,flip,testing,0030,31,143.28250343406594,50.29232676433037,450.6824724183153,48.504138049450546,0.06865556318681319,304349.0
testing/flip/0030_000000038.jpg,flip,testing,0030,38,152.54349244505494,51.043234380176585,531.9076283192481,37.27475103021978,0.07052712912087912,324725.0
testing/flip/0031_000000018.jpg,flip,testing,0031,18,154.81884443681318,48.138160969461815,729.0769614622209,31.975163118131867,0.08575721153846154,362585.0
testing/flip/0031_000000020.jpg,flip,testing,0031,20,150.80630151098902,47.439823957347755,692.7349947704051,34.725351991758245,0.08321600274725274,342261.0
testing/flip/0031_000000028.jpg,flip,testing,0031,28,141.92347184065935,49.449071389642604,387.6979353854905,46.497201236263734,0.0682606456043956,297907.0
testing/flip/0032_000000010.jpg,flip,testing,0032,10,152.3118646978022,48.115018338596236,683.1448965130904,34.36792582417583,0.09144917582417582,347376.0
testing/flip/0033_000000016.jpg,flip,testing,0033,16,154.47718921703296,45.69266916456584,666.7854738999197,31.664156936813185,0.08566277472527473,347847.0
testing/flip/0033_000000021.jpg,flip,testing,0033,21,141.88499313186813,47.45682151938202,726.1703312446697,45.149562156593404,0.08041723901098902,364569.0
testing/flip/0034_000000015.jpg,flip,testing,0034,15,144.81616586538462,51.113087068187056,267.7670303620015,46.407967032967036,0.04065934065934066,231599.0
testing/flip/0034_000000016.jpg,flip,testing,0034,16,144.97704326923076,51.47472462467687,204.61489500442173,45.12090487637363,0.03495879120879121,217094.0
testing/flip/0034_000000019.jpg,flip,testing,0034,19,147.8386504120879,52.24749928257819,223.6932937974749,41.00910027472528,0.03483001373626374,208952.0
testing/flip/0034_000000020.jpg,flip,testing,0034,20,149.36004464285713,51.65642257120744,173.90246316037076,39.3171617445055,0.02899210164835165,194568.0
testing/flip/0034_000000022.jpg,flip,testing,0034,22,152.59917582417583,50.53823798505366,172.43275159124792,35.44101133241758,0.026751373626373625,186628.0
testing/flip/0035_000000007.jpg,flip,testing,0035,7,161.26231971153845,44.59407998399494,598.6652231357899,29.531275755494505,0.11165865384615385,382785.0
testing/flip/0035_000000010.jpg,flip,testing,0035,10,157.4333276098901,45.39361167943553,660.8239460012,33.14165521978022,0.11541895604395605,415801.0
testing/flip/0035_000000016.jpg,flip,testing,0035,16,146.39243646978022,46.99647066482338,737.853592267644,43.92405563186813,0.11822630494505494,429003.0
testing/flip/0036_000000007.jpg,flip,testing,0036,7,157.37205528846152,43.904128354937576,968.0249432011154,29.99222184065934,0.13033138736263736,459924.0
testing/flip/0036_000000008.jpg,flip,testing,0036,8,157.93382554945055,43.6120726075179,931.8837254160476,29.446978021978023,0.12943853021978022,452627.0
testing/flip/0036_000000009.jpg,flip,testing,0036,9,158.28457245879122,43.82238892300993,911.4133930133239,29.136126373626375,0.12787603021978022,452573.0
testing/flip/0036_000000011.jpg,flip,testing,0036,11,158.76847527472526,44.17129923968013,841.956760011785,29.153262362637363,0.12194368131868132,440861.0
testing/flip/0036_000000014.jpg,flip,testing,0036,14,159.77718921703297,44.28196217076323,632.7885879385038,29.651184752747252,0.10977850274725275,383860.0
testing/flip/0036_000000015.jpg,flip,testing,0036,15,159.8490728021978,44.382101728181304,618.9064052685435,29.682340315934066,0.11178743131868132,381871.0
testing/flip/0036_000000024.jpg,flip,testing,0036,24,147.63273523351648,45.49702715092569,689.8220622042805,39.91137534340659,0.09183550824175825,387065.0
testing/flip/0037_000000006.jpg,flip,testing,0037,6,153.4891397664835,45.15196222958313,591.0356453095017,31.864380151098903,0.09599072802197803,343174.0
testing/flip/0037_000000008.jpg,flip,testing,0037,8,154.6453125,44.19975693822561,432.12866591071327,31.15252403846154,0.09226476648351649,299076.0
testing/flip/0037_000000011.jpg,flip,testing,0037,11,152.94241929945056,46.71264748965899,510.5959813379242,33.61141826923077,0.09561298076923076,330115.0
testing/flip/0037_000000013.jpg,flip,testing,0037,13,149.75260130494505,46.5445419230654,540.7883915053922,36.65708276098901,0.09259100274725275,339907.0
testing/flip/0037_000000016.jpg,flip,testing,0037,16,146.49078811813186,47.61228505851069,583.8010089075212,41.683808379120876,0.0895260989010989,349989.0
testing/flip/0037_000000017.jpg,flip,testing,0037,17,147.88902815934065,46.568467109535604,548.8591752710194,41.579781936813184,0.08861607142857143,344549.0
testing/flip/0037_000000020.jpg,flip,testing,0037,20,150.1969951923077,46.262304176018155,476.9500933040402,41.15387190934066,0.08792925824175825,331230.0
testing/flip/0037_000000024.jpg,flip,testing,0037,24,150.54976820054944,46.89749071194283,533.2611909273883,40.71260302197802,0.09454842032967033,355087.0
testing/flip/0038_000000007.jpg,flip,testing,0038,7,156.77721497252747,44.1251773189065,771.8643713179903,32.017281936813184,0.10913461538461539,398112.0
testing/flip/0038_000000010.jpg,flip,testing,0038,10,154.56634615384615,45.56120476656951,799.9138219071679,33.43486435439561,0.10589800824175824,407652.0
testing/flip/0038_000000013.jpg,flip,testing,0038,13,153.945364010989,45.6823561558198,926.0267870391341,33.98282108516484,0.10718578296703296,423227.0
testing/flip/0038_000000015.jpg,flip,testing,0038,15,153.41703296703298,45.66292663878098,937.8718807105939,34.42239010989011,0.10643887362637362,417292.0
testing/flip/0038_000000016.jpg,flip,testing,0038,16,153.33956902472528,45.66140727394785,904.6535024993091,34.578803228021975,0.10575206043956044,414635.0
testing/flip/0038_000000020.jpg,flip,testing,0038,20,151.18088942307693,46.68579071961318,815.0782739184109,36.417616758241756,0.10461023351648352,404424.0
testing/flip/0038_000000026.jpg,flip,testing,0038,26,149.59107142857144,46.953031198072885,925.7390092881931,37.15987293956044,0.10745192307692308,421331.0
testing/flip/0038_000000032.jpg,flip,testing,0038,32,148.76462053571427,47.3005984531013,868.5369601274962,38.04612809065934,0.10380322802197803,411837.0
testing/flip/0038_000000043.jpg,flip,testing,0038,43,147.36456902472528,48.53600835400401,275.5535012566417,42.718071771978025,0.08615212912087912,283015.0
testing/flip/0038_000000044.jpg,flip,testing,0038,44,147.06251717032967,49.001113145957966,304.32364069238116,42.95791552197802,0.08494162087912088,283899.0
testing/flip/0038_000000047.jpg,flip,testing,0038,47,148.3875772664835,49.54558183252563,361.71223685998064,41.58014251373626,0.07361778846153846,279796.0
testing/flip/0038_000000048.jpg,flip,testing,0038,48,148.90725446428573,49.72779191477239,320.045263903014,41.507443337912086,0.06599416208791209,272532.0
testing/flip/0039_000000009.jpg,flip,testing,0039,9,155.2175566620879,47.88075148153685,574.2608610342481,30.54720982142857,0.1105940934065934,371343.0
testing/flip/0040_000000007.jpg,flip,testing,0040,7,159.05907451923076,44.45002214452744,384.5943330352897,28.751116071428573,0.0790264423076923,283345.0
testing/flip/0040_000000024.jpg,flip,testing,0040,24,142.89988839285715,49.609912866864356,405.9062088206171,41.198746565934066,0.07266483516483517,299020.0
testing/flip/0040_000000025.jpg,flip,testing,0040,25,142.89051339285714,50.79360022830274,394.3713105416272,41.37551510989011,0.06951407967032967,292800.0
testing/flip/0040_000000028.jpg,flip,testing,0040,28,139.83905391483518,54.076851200047386,459.13728654949665,44.37207245879121,0.07222699175824175,301735.0
testing/flip/0041_000000010.jpg,flip,testing,0041,10,150.98902815934065,50.536746264726084,60.23316044417143,35.91101476648352,0.0137448489010989,151909.0
testing/flip/0041_000000015.jpg,flip,testing,0041,15,151.35316792582418,50.80633991178761,88.63881320916057,34.70159684065934,0.016955700549450548,159988.0
testing/flip/0041_000000018.jpg,flip,testing,0041,18,149.90408653846154,50.22866380915334,110.9078420037651,35.38455528846154,0.01705013736263736,167528.0
testing/flip/0041_000000019.jpg,flip,testing,0041,19,148.34900412087913,49.95748555541215,108.96397875565287,37.302386675824174,0.01668956043956044,171744.0
testing/flip/0041_000000021.jpg,flip,testing,0041,21,145.9157194368132,49.73779942632095,119.67188046530356,41.141715315934064,0.01835508241758242,180363.0
testing/flip/0041_000000022.jpg,flip,testing,0041,22,144.30714285714285,49.85423237179258,119.30006841118968,43.45418956043956,0.018260645604395605,183829.0
testing/flip/0041_000000027.jpg,flip,testing,0041,27,144.1236607142857,52.09428519579388,132.32568892527888,47.98531936813187,0.01953125,193569.0
testing/flip/0042_000000002.jpg,flip,testing,0042,2,151.9535628434066,49.292704910518275,121.83002345235893,37.43237465659341,0.018037431318681317,167746.0
testing/flip/0042_000000004.jpg,flip,testing,0042,4,152.99999141483516,49.35517415634022,128.5667423915598,36.01371909340659,0.01730769230769231,168514.0
testing/flip/0042_000000006.jpg,flip,testing,0042,6,153.43424622252746,49.35746579672435,123.76878480640157,35.53945741758242,0.017041552197802196,168853.0
testing/flip/0042_000000011.jpg,flip,testing,0042,11,154.3509958791209,50.04529249109464,121.75610092445008,35.21460336538462,0.01763392857142857,172478.0
