path,label,split,video_id,frame_num,width,height,mask_fraction,changed,original_bytes,cleaned_bytes
testing/flip/0006_000000025.jpg,flip,testing,0006,25,1080,1920,0.3738006365740741,1,325771,253757
testing/flip/0006_000000030.jpg,flip,testing,0006,30,1080,1920,0.37645158179012345,1,331852,247583
testing/flip/0007_000000008.jpg,flip,testing,0007,8,1080,1920,0.203446662808642,1,224327,192065
testing/flip/0007_000000018.jpg,flip,testing,0007,18,1080,1920,0.2308473186728395,1,258520,220851
testing/flip/0007_000000024.jpg,flip,testing,0007,24,1080,1920,0.3443803047839506,1,308434,246827
testing/flip/0008_000000005.jpg,flip,testing,0008,5,1080,1920,0.18909625771604938,1,370051,306216
testing/flip/0008_000000007.jpg,flip,testing,0008,7,1080,1920,0.19749903549382716,1,373446,309635
testing/flip/0008_000000023.jpg,flip,testing,0008,23,1080,1920,0.3734780092592593,1,384376,312907
testing/flip/0008_000000026.jpg,flip,testing,0008,26,1080,1920,0.3560238233024691,1,329842,267595
testing/flip/0008_000000029.jpg,flip,testing,0008,29,1080,1920,0.3801586612654321,1,314723,246877
testing/flip/0009_000000007.jpg,flip,testing,0009,7,1080,1920,0.1851292438271605,1,343905,292072
testing/flip/0009_000000016.jpg,flip,testing,0009,16,1080,1920,0.24170235339506174,1,297366,242565
testing/flip/0009_000000019.jpg,flip,testing,0009,19,1080,1920,0.3124995177469136,1,305602,251110
testing/flip/0009_000000020.jpg,flip,testing,0009,20,1080,1920,0.3134514853395062,1,321938,263890
testing/flip/0009_000000023.jpg,flip,testing,0009,23,1080,1920,0.3652560763888889,1,325291,261731
testing/flip/0009_000000025.jpg,flip,testing,0009,25,1080,1920,0.3554320987654321,1,291198,237329
testing/flip/0009_000000026.jpg,flip,testing,0009,26,1080,1920,0.37559702932098765,1,282037,223357
testing/flip/0010_000000004.jpg,flip,testing,0010,4,1080,1920,0.1558695023148148,1,320635,271078
testing/flip/0010_000000008.jpg,flip,testing,0010,8,1080,1920,0.15149787808641976,1,281506,236737
testing/flip/0010_000000009.jpg,flip,testing,0010,9,1080,1920,0.16646556712962962,1,286436,240417
testing/flip/0010_000000012.jpg,flip,testing,0010,12,1080,1920,0.17301118827160494,1,295819,247748
testing/flip/0010_000000013.jpg,flip,testing,0010,13,1080,1920,0.18090036651234567,1,298636,250097
testing/flip/0010_000000021.jpg,flip,testing,0010,21,1080,1920,0.31872154706790123,1,305868,250038
testing/flip/0011_000000006.jpg,flip,testing,0011,6,1080,1920,0.18773533950617283,1,423169,381005
testing/flip/0011_000000014.jpg,flip,testing,0011,14,1080,1920,0.27135368441358027,1,374146,321096
testing/flip/0011_000000023.jpg,flip,testing,0011,23,1080,1920,0.3511622299382716,1,262844,189318
testing/flip/0011_000000026.jpg,flip,testing,0011,26,1080,1920,0.3752073688271605,1,315652,229462
testing/flip/0011_000000027.jpg,flip,testing,0011,27,1080,1920,0.38255449459876545,1,318809,229347
testing/flip/0012_000000007.jpg,flip,testing,0012,7,1080,1920,0.22827208719135803,1,363090,294325
testing/flip/0012_000000008.jpg,flip,testing,0012,8,1080,1920,0.22314814814814815,1,358495,298545
testing/flip/0012_000000016.jpg,flip,testing,0012,16,1080,1920,0.2079711612654321,1,353889,311419
testing/flip/0012_000000022.jpg,flip,testing,0012,22,1080,1920,0.2830869020061728,1,334438,265297
testing/flip/0012_000000025.jpg,flip,testing,0012,25,1080,1920,0.2767934992283951,1,344453,272122
testing/flip/0012_000000029.jpg,flip,testing,0012,29,1080,1920,0.3445134066358025,1,364135,276655
testing/flip/0012_000000030.jpg,flip,testing,0012,30,1080,1920,0.3266290509259259,1,375278,284669
testing/flip/0013_000000008.jpg,flip,testing,0013,8,1080,1920,0.17927276234567902,1,353641,310088
testing/flip/0013_000000011.jpg,flip,testing,0013,11,1080,1920,0.19979359567901234,1,370570,321412
testing/flip/0013_000000013.jpg,flip,testing,0013,13,1080,1920,0.2261275077160494,1,373662,321392
testing/flip/0013_000000015.jpg,flip,testing,0013,15,1080,1920,0.22962191358024692,1,371445,321967
testing/flip/0013_000000022.jpg,flip,testing,0013,22,1080,1920,0.28195698302469135,1,317182,245815
testing/flip/0014_000000003.jpg,flip,testing,0014,3,1080,1920,0.1635836226851852,1,388290,340458
testing/flip/0014_000000004.jpg,flip,testing,0014,4,1080,1920,0.15583719135802468,1,389498,345832
testing/flip/0014_000000006.jpg,flip,testing,0014,6,1080,1920,0.15252314814814816,1,390291,349580
testing/flip/0014_000000009.jpg,flip,testing,0014,9,1080,1920,0.14481963734567901,1,378304,344044
testing/flip/0014_000000010.jpg,flip,testing,0014,10,1080,1920,0.15452305169753086,1,374134,334069
testing/flip/0014_000000012.jpg,flip,testing,0014,12,1080,1920,0.17388117283950616,1,364506,317296
testing/flip/0014_000000013.jpg,flip,testing,0014,13,1080,1920,0.1769314236111111,1,362832,316448
testing/flip/0014_000000014.jpg,flip,testing,0014,14,1080,1920,0.1797439236111111,1,353336,307040
testing/flip/0014_000000016.jpg,flip,testing,0014,16,1080,1920,0.21763744212962963,1,348270,290267
testing/flip/0014_000000019.jpg,flip,testing,0014,19,1080,1920,0.22672260802469135,1,356777,301028
testing/flip/0014_000000020.jpg,flip,testing,0014,20,1080,1920,0.2604340277777778,1,342647,277846
testing/flip/0015_000000011.jpg,flip,testing,0015,11,1080,1920,0.33547260802469137,1,322209,236754
testing/flip/0015_000000019.jpg,flip,testing,0015,19,1080,1920,0.2831274112654321,1,347264,296574
testing/flip/0015_000000021.jpg,flip,testing,0015,21,1080,1920,0.34902006172839506,1,347482,282004
testing/flip/0015_000000023.jpg,flip,testing,0015,23,1080,1920,0.3641898148148148,1,294838,222508
testing/flip/0015_000000029.jpg,flip,testing,0015,29,1080,1920,0.3992076581790123,1,274995,190575
testing/flip/0016_000000004.jpg,flip,testing,0016,4,1080,1920,0.2408839699074074,1,346910,296304
testing/flip/0016_000000006.jpg,flip,testing,0016,6,1080,1920,0.20913001543209878,1,345792,298753
testing/flip/0016_000000008.jpg,flip,testing,0016,8,1080,1920,0.22978491512345678,1,324434,275874
testing/flip/0016_000000013.jpg,flip,testing,0016,13,1080,1920,0.22545476466049383,1,272056,229078
testing/flip/0016_000000026.jpg,flip,testing,0016,26,1080,1920,0.38993296682098766,1,295369,215517
testing/flip/0017_000000015.jpg,flip,testing,0017,15,1080,1920,0.26947530864197533,1,368764,314081
testing/flip/0017_000000017.jpg,flip,testing,0017,17,1080,1920,0.332445987654321,1,345162,277589
testing/flip/0018_000000003.jpg,flip,testing,0018,3,1080,1920,0.2443045910493827,1,361824,313521
testing/flip/0018_000000004.jpg,flip,testing,0018,4,1080,1920,0.2452777777777778,1,382520,332122
testing/flip/0018_000000012.jpg,flip,testing,0018,12,1080,1920,0.21021074459876543,1,342757,298491
testing/flip/0018_000000019.jpg,flip,testing,0018,19,1080,1920,0.25320023148148146,1,372095,320914
testing/flip/0018_000000020.jpg,flip,testing,0018,20,1080,1920,0.3088406635802469,1,356400,299200
testing/flip/0019_000000014.jpg,flip,testing,0019,14,1080,1920,0.2111009837962963,1,397370,345398
testing/flip/0019_000000025.jpg,flip,testing,0019,25,1080,1920,0.25006655092592595,1,355971,303135
testing/flip/0020_000000010.jpg,flip,testing,0020,10,1080,1920,0.1853761574074074,1,317242,280384
testing/flip/0020_000000012.jpg,flip,testing,0020,12,1080,1920,0.19421103395061728,1,296504,257595
testing/flip/0020_000000015.jpg,flip,testing,0020,15,1080,1920,0.21363233024691358,1,345509,298566
testing/flip/0020_000000019.jpg,flip,testing,0020,19,1080,1920,0.3235373263888889,1,364176,293201
testing/flip/0020_000000020.jpg,flip,testing,0020,20,1080,1920,0.31754629629629627,1,369548,297722
testing/flip/0020_000000023.jpg,flip,testing,0020,23,1080,1920,0.3679523533950617,1,290434,207435
testing/flip/0021_000000011.jpg,flip,testing,0021,11,1080,1920,0.199858699845679,1,400631,355215
testing/flip/0021_000000014.jpg,flip,testing,0021,14,1080,1920,0.21878134645061728,1,392182,344147
testing/flip/0021_000000015.jpg,flip,testing,0021,15,1080,1920,0.21785542052469137,1,363764,316533
testing/flip/0021_000000027.jpg,flip,testing,0021,27,1080,1920,0.3427633101851852,1,325315,251233
testing/flip/0022_000000010.jpg,flip,testing,0022,10,1080,1920,0.21550154320987655,1,298448,250704
testing/flip/0022_000000020.jpg,flip,testing,0022,20,1080,1920,0.3116112075617284,1,320603,252561
testing/flip/0024_000000017.jpg,flip,testing,0024,17,1080,1920,0.11035349151234568,1,335577,311567
testing/flip/0024_000000019.jpg,flip,testing,0024,19,1080,1920,0.18518904320987653,1,357505,319275
testing/flip/0024_000000021.jpg,flip,testing,0024,21,1080,1920,0.21842110339506174,1,364455,312067
testing/flip/0026_000000010.jpg,flip,testing,0026,10,1080,1920,0.11484085648148148,1,380840,354741
testing/flip/0026_000000016.jpg,flip,testing,0026,16,1080,1920,0.1526200810185185,1,387661,359513
testing/flip/0026_000000018.jpg,flip,testing,0026,18,1080,1920,0.15596016589506173,1,358150,328193
testing/flip/0027_000000016.jpg,flip,testing,0027,16,1080,1920,0.18992042824074074,1,350785,316054
testing/flip/0027_000000018.jpg,flip,testing,0027,18,1080,1920,0.2867500964506173,1,343499,290259
testing/flip/0027_000000019.jpg,flip,testing,0027,19,1080,1920,0.30216917438271607,1,318197,269386
testing/flip/0028_000000015.jpg,flip,testing,0028,15,1080,1920,0.15313512731481482,1,348082,316169
testing/flip/0028_000000019.jpg,flip,testing,0028,19,1080,1920,0.14416087962962962,1,360168,332615
testing/flip/0028_000000024.jpg,flip,testing,0028,24,1080,1920,0.22891493055555556,1,303772,253561
testing/flip/0029_000000021.jpg,flip,testing,0029,21,1080,1920,0.12062162422839506,1,344207,318136
testing/flip/0029_000000024.jpg,flip,testing,0029,24,1080,1920,0.1354219714506173,1,373918,345866
testing/flip/0029_000000025.jpg,flip,testing,0029,25,1080,1920,0.1325564236111111,1,362539,338544
testing/flip/0029_000000027.jpg,flip,testing,0029,27,1080,1920,0.18693045910493827,1,304285,271378
testing/flip/0030_000000003.jpg,flip,testing,0030,3,1080,1920,0.24972077546296295,1,349007,286902
testing/flip/0030_000000006.jpg,flip,testing,0030,6,1080,1920,0.23310040509259258,1,350265,295527
testing/flip/0030_000000009.jpg,flip,testing,0030,9,1080,1920,0.2489207175925926,1,332483,269670
testing/flip/0030_000000012.jpg,flip,testing,0030,12,1080,1920,0.2382127700617284,1,330822,280259
testing/flip/0030_000000019.jpg,flip,testing,0030,19,1080,1920,0.25995177469135805,1,311805,252514
testing/flip/0030_000000027.jpg,flip,testing,0030,27,1080,1920,0.21697096836419752,1,333203,283078
testing/flip/0030_000000031.jpg,flip,testing,0030,31,1080,1920,0.2500289351851852,1,304349,247907
testing/flip/0030_000000038.jpg,flip,testing,0030,38,1080,1920,0.1614916087962963,1,324725,288631
testing/flip/0031_000000018.jpg,flip,testing,0031,18,1080,1920,0.09511284722222223,1,362585,335798
testing/flip/0031_000000020.jpg,flip,testing,0031,20,1080,1920,0.11308545524691357,1,342261,313725
testing/flip/0031_000000028.jpg,flip,testing,0031,28,1080,1920,0.28986255787037035,1,297907,243682
testing/flip/0032_000000010.jpg,flip,testing,0032,10,1080,1920,0.10556037808641976,1,347376,320224
testing/flip/0033_000000016.jpg,flip,testing,0033,16,1080,1920,0.10553288966049383,1,347847,322360
testing/flip/0033_000000021.jpg,flip,testing,0033,21,1080,1920,0.19100453317901234,1,364569,323855
testing/flip/0034_000000015.jpg,flip,testing,0034,15,1080,1920,0.29609519675925927,1,231599,165521
testing/flip/0034_000000016.jpg,flip,testing,0034,16,1080,1920,0.2469483024691358,1,217094,161850
testing/flip/0034_000000019.jpg,flip,testing,0034,19,1080,1920,0.22306712962962963,1,208952,156440
testing/flip/0034_000000020.jpg,flip,testing,0034,20,1080,1920,0.22880979938271606,1,194568,142197
testing/flip/0034_000000022.jpg,flip,testing,0034,22,1080,1920,0.20598331404320988,1,186628,134387
testing/flip/0035_000000007.jpg,flip,testing,0035,7,1080,1920,0.1130174575617284,1,382785,351188
testing/flip/0035_000000010.jpg,flip,testing,0035,10,1080,1920,0.13741801697530864,1,415801,382462
testing/flip/0035_000000016.jpg,flip,testing,0035,16,1080,1920,0.22545138888888888,1,429003,372596
testing/flip/0036_000000007.jpg,flip,testing,0036,7,1080,1920,0.13691743827160494,1,459924,426221
testing/flip/0036_000000008.jpg,flip,testing,0036,8,1080,1920,0.132202449845679,1,452627,420262
testing/flip/0036_000000009.jpg,flip,testing,0036,9,1080,1920,0.1333473186728395,1,452573,419151
testing/flip/0036_000000011.jpg,flip,testing,0036,11,1080,1920,0.12444782021604939,1,440861,409458
testing/flip/0036_000000014.jpg,flip,testing,0036,14,1080,1920,0.12497395833333333,1,383860,351718
testing/flip/0036_000000015.jpg,flip,testing,0036,15,1080,1920,0.12213589891975309,1,381871,350246
testing/flip/0036_000000024.jpg,flip,testing,0036,24,1080,1920,0.16568962191358025,1,387065,351494
testing/flip/0037_000000006.jpg,flip,testing,0037,6,1080,1920,0.14697868441358025,1,343174,310105
testing/flip/0037_000000008.jpg,flip,testing,0037,8,1080,1920,0.1541700424382716,1,299076,264462
testing/flip/0037_000000011.jpg,flip,testing,0037,11,1080,1920,0.16523244598765433,1,330115,293819
testing/flip/0037_000000013.jpg,flip,testing,0037,13,1080,1920,0.18926118827160493,1,339907,297589
testing/flip/0037_000000016.jpg,flip,testing,0037,16,1080,1920,0.22848331404320987,1,349989,297587
testing/flip/0037_000000017.jpg,flip,testing,0037,17,1080,1920,0.24047309027777777,1,344549,290206
testing/flip/0037_000000020.jpg,flip,testing,0037,20,1080,1920,0.2382793209876543,1,331230,279878
testing/flip/0037_000000024.jpg,flip,testing,0037,24,1080,1920,0.24952305169753086,1,355087,293356
testing/flip/0038_000000007.jpg,flip,testing,0038,7,1080,1920,0.13566695601851853,1,398112,357865
testing/flip/0038_000000010.jpg,flip,testing,0038,10,1080,1920,0.1276581790123457,1,407652,373856
testing/flip/0038_000000013.jpg,flip,testing,0038,13,1080,1920,0.12493248456790124,1,423227,389989
testing/flip/0038_000000015.jpg,flip,testing,0038,15,1080,1920,0.11651089891975308,1,417292,384635
testing/flip/0038_000000016.jpg,flip,testing,0038,16,1080,1920,0.11606385030864197,1,414635,382058
testing/flip/0038_000000020.jpg,flip,testing,0038,20,1080,1920,0.12834056712962963,1,404424,370900
testing/flip/0038_000000026.jpg,flip,testing,0038,26,1080,1920,0.12671778549382717,1,421331,386760
testing/flip/0038_000000032.jpg,flip,testing,0038,32,1080,1920,0.12832127700617285,1,411837,376808
testing/flip/0038_000000043.jpg,flip,testing,0038,43,1080,1920,0.2107055362654321,1,283015,235629
testing/flip/0038_000000044.jpg,flip,testing,0038,44,1080,1920,0.245625,1,283899,226002
testing/flip/0038_000000047.jpg,flip,testing,0038,47,1080,1920,0.21850501543209877,1,279796,227826
testing/flip/0038_000000048.jpg,flip,testing,0038,48,1080,1920,0.24059702932098764,1,272532,213478
testing/flip/0039_000000009.jpg,flip,testing,0039,9,1080,1920,0.11504099151234567,1,371343,344380
testing/flip/0040_000000007.jpg,flip,testing,0040,7,1080,1920,0.11273244598765432,1,283345,259438
testing/flip/0040_000000024.jpg,flip,testing,0040,24,1080,1920,0.16574893904320986,1,299020,269755
testing/flip/0040_000000025.jpg,flip,testing,0040,25,1080,1920,0.18946662808641976,1,292800,257933
testing/flip/0040_000000028.jpg,flip,testing,0040,28,1080,1920,0.22465711805555555,1,301735,259189
testing/flip/0041_000000010.jpg,flip,testing,0041,10,1080,1920,0.19696373456790123,1,151909,113598
testing/flip/0041_000000015.jpg,flip,testing,0041,15,1080,1920,0.1670606674382716,1,159988,124237
testing/flip/0041_000000018.jpg,flip,testing,0041,18,1080,1920,0.17596161265432098,1,167528,125766
testing/flip/0041_000000019.jpg,flip,testing,0041,19,1080,1920,0.1920534336419753,1,171744,124724
testing/flip/0041_000000021.jpg,flip,testing,0041,21,1080,1920,0.2256978202160494,1,180363,130533
testing/flip/0041_000000022.jpg,flip,testing,0041,22,1080,1920,0.2282764274691358,1,183829,132418
testing/flip/0041_000000027.jpg,flip,testing,0041,27,1080,1920,0.2741333912037037,1,193569,130116
testing/flip/0042_000000002.jpg,flip,testing,0042,2,1080,1920,0.16402295524691357,1,167746,127308
testing/flip/0042_000000004.jpg,flip,testing,0042,4,1080,1920,0.1598365162037037,1,168514,127626
testing/flip/0042_000000006.jpg,flip,testing,0042,6,1080,1920,0.14994212962962963,1,168853,130410
testing/flip/0042_000000011.jpg,flip,testing,0042,11,1080,1920,0.15426070601851852,1,172478,132442
testing/flip/0042_000000012.jpg,flip,testing,0042,12,1080,1920,0.15205054012345678,1,171098,130975
testing/flip/0042_000000027.jpg,flip,testing,0042,27,1080,1920,0.24323109567901235,1,221130,170055
testing/flip/0043_000000015.jpg,flip,testing,0043,15,1080,1920,0.13501253858024692,1,217505,181235
testing/flip/0043_000000023.jpg,flip,testing,0043,23,1080,1920,0.27512152777777776,1,278727,220500
testing/flip/0044_000000003.jpg,flip,testing,0044,3,1080,1920,0.14764467592592592,1,187598,161286
testing/flip/0044_000000007.jpg,flip,testing,0044,7,1080,1920,0.14394386574074075,1,189758,162395
testing/flip/0044_000000015.jpg,flip,testing,0044,15,1080,1920,0.13836275077160493,1,193065,167962
testing/flip/0044_000000024.jpg,flip,testing,0044,24,1080,1920,0.21765287422839505,1,196762,160282
testing/flip/0044_000000025.jpg,flip,testing,0044,25,1080,1920,0.23265576774691357,1,195815,156242
testing/flip/0045_000000027.jpg,flip,testing,0045,27,1080,1920,0.25685185185185183,1,261807,200691
testing/flip/0046_000000006.jpg,flip,testing,0046,6,1080,1920,0.14177951388888888,1,287753,254693
testing/flip/0046_000000010.jpg,flip,testing,0046,10,1080,1920,0.14216628086419753,1,252185,216410
testing/flip/0046_000000012.jpg,flip,testing,0046,12,1080,1920,0.14479359567901234,1,247451,210573
testing/flip/0046_000000013.jpg,flip,testing,0046,13,1080,1920,0.15654803240740742,1,261063,222096
testing/flip/0046_000000016.jpg,flip,testing,0046,16,1080,1920,0.14558738425925927,1,282241,247065
testing/flip/0046_000000018.jpg,flip,testing,0046,18,1080,1920,0.1706129436728395,1,274584,237586
testing/flip/0046_000000019.jpg,flip,testing,0046,19,1080,1920,0.1911448688271605,1,279133,240708
testing/flip/0046_000000023.jpg,flip,testing,0046,23,1080,1920,0.24512779706790122,1,295831,241040
testing/flip/0046_000000025.jpg,flip,testing,0046,25,1080,1920,0.2672096836419753,1,335239,275354
testing/flip/0047_000000010.jpg,flip,testing,0047,10,1080,1920,0.1521899112654321,1,366453,322186
testing/flip/0047_000000015.jpg,flip,testing,0047,15,1080,1920,0.175844425154321,1,342427,295818
testing/flip/0047_000000021.jpg,flip,testing,0047,21,1080,1920,0.25940489969135805,1,326893,255087
testing/flip/0047_000000026.jpg,flip,testing,0047,26,1080,1920,0.24721547067901234,1,298807,233927
testing/flip/0048_000000010.jpg,flip,testing,0048,10,1080,1920,0.13246624228395062,1,360211,323535
testing/flip/0048_000000011.jpg,flip,testing,0048,11,1080,1920,0.1357426697530864,1,364029,327401
testing/flip/0049_000000017.jpg,flip,testing,0049,17,1080,1920,0.18543354552469135,1,281829,254877
testing/flip/0049_000000019.jpg,flip,testing,0049,19,1080,1920,0.24335551697530863,1,285529,259173
testing/flip/0049_000000023.jpg,flip,testing,0049,23,1080,1920,0.2693214699074074,1,293559,261393
testing/flip/0049_000000025.jpg,flip,testing,0049,25,1080,1920,0.29756896219135803,1,306315,265853
testing/flip/0049_000000027.jpg,flip,testing,0049,27,1080,1920,0.29595534336419754,1,303015,262795
testing/flip/0050_000000023.jpg,flip,testing,0050,23,1080,1920,0.25472849151234567,1,269778,237258
testing/flip/0050_000000024.jpg,flip,testing,0050,24,1080,1920,0.2807325424382716,1,288748,251531
testing/flip/0051_000000021.jpg,flip,testing,0051,21,1080,1920,0.2879952739197531,1,247895,213220
testing/flip/0051_000000022.jpg,flip,testing,0051,22,1080,1920,0.2989091435185185,1,253640,216477
testing/flip/0052_000000017.jpg,flip,testing,0052,17,1080,1920,0.2782021604938272,1,310872,279815
testing/flip/0052_000000018.jpg,flip,testing,0052,18,1080,1920,0.2582696759259259,1,319845,283044
testing/flip/0052_000000021.jpg,flip,testing,0052,21,1080,1920,0.28013744212962965,1,341446,301636
testing/flip/0053_000000008.jpg,flip,testing,0053,8,1080,1920,0.13440345293209877,1,358055,328046
testing/flip/0053_000000012.jpg,flip,testing,0053,12,1080,1920,0.147016300154321,1,349077,313414
testing/flip/0053_000000015.jpg,flip,testing,0053,15,1080,1920,0.21368152006172839,1,332106,293729
testing/flip/0053_000000018.jpg,flip,testing,0053,18,1080,1920,0.3,1,307656,267378
testing/flip/0054_000000010.jpg,flip,testing,0054,10,1080,1920,0.12248794367283951,1,338709,306384
testing/flip/0054_000000011.jpg,flip,testing,0054,11,1080,1920,0.12255449459876543,1,338918,306619
testing/flip/0054_000000015.jpg,flip,testing,0054,15,1080,1920,0.14858314043209878,1,315858,283346
testing/flip/0054_000000019.jpg,flip,testing,0054,19,1080,1920,0.2575588348765432,1,320286,286256
testing/flip/0054_000000024.jpg,flip,testing,0054,24,1080,1920,0.2657368827160494,1,343860,296334
testing/flip/0054_000000027.jpg,flip,testing,0054,27,1080,1920,0.2882942708333333,1,304240,250027
testing/flip/0055_000000015.jpg,flip,testing,0055,15,1080,1920,0.11220534336419753,1,267467,238123
testing/flip/0055_000000024.jpg,flip,testing,0055,24,1080,1920,0.2666333912037037,1,263498,225736
testing/flip/0055_000000027.jpg,flip,testing,0055,27,1080,1920,0.2856520061728395,1,255825,214649
testing/flip/0055_000000028.jpg,flip,testing,0055,28,1080,1920,0.27109809027777776,1,249086,204920
testing/flip/0056_000000016.jpg,flip,testing,0056,16,1080,1920,0.142241512345679,1,284203,251714
testing/flip/0056_000000030.jpg,flip,testing,0056,30,1080,1920,0.30236111111111114,1,292179,239271
testing/flip/0057_000000019.jpg,flip,testing,0057,19,1080,1920,0.1488667052469136,1,277979,244665
testing/flip/0057_000000030.jpg,flip,testing,0057,30,1080,1920,0.2974657600308642,1,271223,225837
testing/flip/0058_000000003.jpg,flip,testing,0058,3,1080,1920,0.1923312114197531,1,308465,285524
testing/flip/0058_000000004.jpg,flip,testing,0058,4,1080,1920,0.21195939429012345,1,323060,300047
testing/flip/0058_000000006.jpg,flip,testing,0058,6,1080,1920,0.17804494598765433,1,338354,311660
testing/flip/0058_000000019.jpg,flip,testing,0058,19,1080,1920,0.23998456790123457,1,296223,270801
testing/flip/0058_000000021.jpg,flip,testing,0058,21,1080,1920,0.2471947337962963,1,293392,262790
testing/flip/0058_000000027.jpg,flip,testing,0058,27,1080,1920,0.31959876543209875,1,269892,227311
testing/flip/0059_000000015.jpg,flip,testing,0059,15,1080,1920,0.3062331211419753,1,292554,251745
testing/flip/0059_000000016.jpg,flip,testing,0059,16,1080,1920,0.31273823302469134,1,296564,255306
testing/flip/0059_000000017.jpg,flip,testing,0059,17,1080,1920,0.3170288387345679,1,299593,255858
testing/flip/0059_000000020.jpg,flip,testing,0059,20,1080,1920,0.30411265432098766,1,309609,264823
testing/flip/0059_000000028.jpg,flip,testing,0059,28,1080,1920,0.3375530478395062,1,301941,256206
testing/flip/0060_000000004.jpg,flip,testing,0060,4,1080,1920,0.1521903935185185,1,333915,305389
testing/flip/0060_000000006.jpg,flip,testing,0060,6,1080,1920,0.13926842206790124,1,327110,298308
testing/flip/0060_000000008.jpg,flip,testing,0060,8,1080,1920,0.12646412037037036,1,327895,295825
testing/flip/0060_000000013.jpg,flip,testing,0060,13,1080,1920,0.1269483024691358,1,314370,282963
testing/flip/0060_000000032.jpg,flip,testing,0060,32,1080,1920,0.2784129050925926,1,289366,259962
testing/flip/0060_000000037.jpg,flip,testing,0060,37,1080,1920,0.29769338348765434,1,294995,264917
testing/flip/0060_000000038.jpg,flip,testing,0060,38,1080,1920,0.2994941165123457,1,303170,270261
testing/flip/0060_000000043.jpg,flip,testing,0060,43,1080,1920,0.2781105324074074,1,308903,270745
testing/flip/0060_000000044.jpg,flip,testing,0060,44,1080,1920,0.27903886959876545,1,310461,270715
testing/flip/0060_000000052.jpg,flip,testing,0060,52,1080,1920,0.34337770061728395,1,272296,227015
testing/flip/0060_000000053.jpg,flip,testing,0060,53,1080,1920,0.33509934413580245,1,253956,209679
testing/flip/0060_000000055.jpg,flip,testing,0060,55,1080,1920,0.3314940200617284,1,251567,206409
testing/flip/0061_000000010.jpg,flip,testing,0061,10,1080,1920,0.1493605324074074,1,244264,217242
testing/flip/0061_000000011.jpg,flip,testing,0061,11,1080,1920,0.13299286265432098,1,234009,207530
testing/flip/0061_000000018.jpg,flip,testing,0061,18,1080,1920,0.28346354166666665,1,249041,218813
testing/flip/0061_000000026.jpg,flip,testing,0061,26,1080,1920,0.2931804591049383,1,296093,250877
testing/flip/0061_000000027.jpg,flip,testing,0061,27,1080,1920,0.30690875771604936,1,287707,236982
testing/flip/0061_000000029.jpg,flip,testing,0061,29,1080,1920,0.30531153549382717,1,284432,233962
testing/flip/0062_000000003.jpg,flip,testing,0062,3,1080,1920,0.2363334297839506,1,264637,242815
