path,label,split,video_id,frame_num,width,height,mask_fraction,changed,original_bytes,cleaned_bytes,orig_brightness_mean,orig_contrast_std,orig_sharpness_laplacian_var,orig_entropy_bits,orig_edge_density,clean_brightness_mean,clean_contrast_std,clean_sharpness_laplacian_var,clean_entropy_bits,clean_edge_density,delta_brightness_mean,delta_contrast_std,delta_sharpness_laplacian_var,delta_entropy_bits,delta_edge_density
testing/flip/0005_000000003.jpg,flip,testing,0005,3,1080,1920,0.2265673225308642,1,340970,289595,142.91832320601853,64.7517997800366,180.67856674361784,7.17185837509705,0.038561439043209876,148.81281732253086,67.9033759168802,171.55177420366078,7.144024893301173,0.03521412037037037,5.894494116512334,3.1515761368435875,-9.126792539957052,-0.027833481795876303,-0.0033473186728395082
testing/flip/0005_000000008.jpg,flip,testing,0005,8,1080,1920,0.23298900462962963,1,391868,331418,141.25086902006174,64.2621704027023,514.6812480522296,7.167160157792696,0.0434326774691358,146.6692790316358,67.44723705928938,484.4358593731162,7.175204805784292,0.03725597993827161,5.418410011574053,3.1850666565870824,-30.245388679113432,0.008044647991595433,-0.006176697530864195
testing/flip/0005_000000018.jpg,flip,testing,0005,18,1080,1920,0.20889371141975308,1,308646,253785,133.43025414737653,65.11922627677953,273.51171440141474,7.36730176835298,0.023911554783950618,140.17872636959876,68.50750381225548,249.3886014660159,7.26815931561503,0.018794367283950616,6.748472222222233,3.3882775354759502,-24.123112935398836,-0.09914245273794986,-0.005117187500000002
testing/flip/0005_000000023.jpg,flip,testing,0005,23,1080,1920,0.40383921682098767,1,330245,258228,119.47092062114197,60.84960665354599,271.1791271147095,7.286563870381609,0.02730420524691358,133.50670910493827,63.096064824566795,235.67394819065765,7.415682172363214,0.02109423225308642,14.035788483796296,2.246458171020805,-35.50517892405185,0.12911830198160512,-0.0062099729938271606
testing/flip/0005_000000028.jpg,flip,testing,0005,28,1080,1920,0.41213493441358023,1,285560,222678,110.85415316358025,60.98617656152766,165.01143903427555,7.161591597641077,0.020613425925925927,122.04080102237654,61.872640601564505,143.7079475243002,7.318984931753727,0.015483217592592592,11.186647858796292,0.8864640400368486,-21.303491509975345,0.15739333411265033,-0.005130208333333336
testing/flip/0006_000000001.jpg,flip,testing,0006,1,1080,1920,0.3027334104938272,1,291943,235876,132.88176938657406,70.00145388573694,268.94227623000955,7.262738566324331,0.026062885802469137,153.05197916666665,63.556845073440996,232.0184775254803,7.228899415786167,0.018993055555555555,20.17020978009259,-6.4446088122959395,-36.92379870452925,-0.03383915053816455,-0.0070698302469135825
testing/flip/0006_000000006.jpg,flip,testing,0006,6,1080,1920,0.3199754050925926,1,299163,237200,133.34979504243827,69.87082936607032,246.66568186205862,7.263543253402325,0.024741030092592594,154.22280671296295,62.808980225936274,209.6058014724459,7.22150043222657,0.017255497685185184,20.873011670524676,-7.061849140134051,-37.059880389612715,-0.04204282117575531,-0.0074855324074074095
testing/flip/0006_000000008.jpg,flip,testing,0006,8,1080,1920,0.3122776813271605,1,303318,240336,133.3376427469136,69.90090969366564,251.4582161110018,7.294977990819772,0.025454764660493828,154.0815620177469,62.63385817081523,215.26163771527243,7.227194341775126,0.017661072530864196,20.743919270833317,-7.267051522850409,-36.196578395729375,-0.06778364904464595,-0.007793692129629631
testing/flip/0006_000000012.jpg,flip,testing,0006,12,1080,1920,0.32405815972222224,1,297542,234054,132.92810040509258,69.32140760113299,199.04173177040332,7.296250484520245,0.02293402777777778,143.5906428433642,68.4096993221289,170.29187692843092,7.308350040405461,0.015682388117283952,10.662542438271629,-0.9117082790040882,-28.749854841972393,0.012099555885216162,-0.007251639660493827
testing/flip/0006_000000021.jpg,flip,testing,0006,21,1080,1920,0.3360175540123457,1,296033,231819,127.86766637731482,69.23083389745608,182.73814669986302,7.435295761014431,0.021842689043209875,138.79370997299384,72.3070292732999,152.51275509218863,7.417629971296733,0.01490017361111111,10.926043595679019,3.076195375843824,-30.225391607674396,-0.017665789717698388,-0.0069425154320987646
testing/flip/0006_000000022.jpg,flip,testing,0006,22,1080,1920,0.35824411651234567,1,303494,237087,127.2157807677469,68.63696722870223,189.82533564687463,7.429986162664491,0.023425925925925926,138.99384114583333,71.267624019495,159.7725038265294,7.4523569409414225,0.01624662422839506,11.778060378086423,2.63065679079277,-30.052831820345233,0.022370778276931347,-0.0071793016975308654
testing/flip/0006_000000024.jpg,flip,testing,0006,24,1080,1920,0.3741251929012346,1,318268,247831,125.74441599151234,67.732234730211,230.82929349486332,7.390674730986005,0.0261352237654321,141.0331886574074,68.66235044064996,197.19872444057503,7.459276795480879,0.01853587962962963,15.288772665895067,0.9301157104389546,-33.63056905428829,0.0686020644948746,-0.007599344135802467
testing/flip/0006_000000025.jpg,flip,testing,0006,25,1080,1920,0.3738006365740741,1,325771,253757,125.55649064429012,67.29253576559512,252.21905043864726,7.360123948702251,0.027425733024691357,142.60207706404321,66.39423379538378,215.52480034712917,7.411638928809975,0.019671585648148148,17.045586419753093,-0.8983019702113353,-36.694250091518086,0.05151498010772393,-0.007754147376543209
testing/flip/0006_000000030.jpg,flip,testing,0006,30,1080,1920,0.37645158179012345,1,331852,247583,133.1915943287037,61.12885831116495,232.33073928382268,7.068827965017725,0.02967303240740741,159.75885898919753,46.06580835073598,183.31842013278538,6.85632887202403,0.02007908950617284,26.567264660493834,-15.06304996042897,-49.0123191510373,-0.21249909299369474,-0.009593942901234567
testing/flip/0007_000000008.jpg,flip,testing,0007,8,1080,1920,0.203446662808642,1,224327,192065,142.19114583333334,65.3876493699097,4.036955003941377,7.316683597231654,0.0020597029320987654,147.07117283950618,67.98040330436287,5.589166123685181,7.253732182501496,0.0014621913580246913,4.880027006172838,2.592753934453171,1.552211119743804,-0.06295141473015775,-0.0005975115740740741
testing/flip/0007_000000018.jpg,flip,testing,0007,18,1080,1920,0.2308473186728395,1,258520,220851,134.16442370756172,65.47819849134767,14.107121423019597,7.374024966518493,0.007723765432098765,140.28444830246914,67.32497724756723,13.13345823495682,7.313164923727076,0.006286651234567901,6.12002459490742,1.8467787562195639,-0.973663188062778,-0.060860042791417435,-0.0014371141975308638
testing/flip/0007_000000024.jpg,flip,testing,0007,24,1080,1920,0.3443803047839506,1,308434,246827,118.25738763503087,60.00270660983382,154.39453173199982,7.2706592395259,0.026297260802469136,130.43049913194446,60.800969335822565,129.06436680161357,7.331026044884421,0.020760030864197532,12.173111496913592,0.7982627259887423,-25.330164930386246,0.06036680535852135,-0.005537229938271604
testing/flip/0008_000000005.jpg,flip,testing,0008,5,1080,1920,0.18909625771604938,1,370051,306216,141.35220679012346,66.83296095126111,441.9466589486488,7.294939030017302,0.04103057484567901,144.94296778549383,70.38812027958394,409.99159721216046,7.285106121770895,0.03332175925925926,3.590760995370374,3.55515932832283,-31.955061736488346,-0.009832908246407257,-0.007708815586419754
testing/flip/0008_000000007.jpg,flip,testing,0008,7,1080,1920,0.19749903549382716,1,373446,309635,141.56598524305556,67.43460761882889,460.8163396971902,7.317949356169576,0.04087528935185185,145.21583670910493,70.99492041409538,429.5718113357123,7.296899508752455,0.03330391589506173,3.6498514660493697,3.5603127952664835,-31.244528361477876,-0.021049847417121015,-0.007571373456790119
testing/flip/0008_000000023.jpg,flip,testing,0008,23,1080,1920,0.3734780092592593,1,384376,312907,120.65840036651234,58.70417622878659,407.03915460916716,7.209824030746515,0.041536940586419754,145.8899151234568,50.108646642255394,370.8480415598618,7.248285585446051,0.03424768518518519,25.231514756944463,-8.595529586531192,-36.19111304930533,0.03846155469953594,-0.007289255401234568
testing/flip/0008_000000026.jpg,flip,testing,0008,26,1080,1920,0.3560238233024691,1,329842,267595,118.43531828703703,59.88202056764336,244.86897755361568,7.222932165863059,0.02938994984567901,143.35041811342592,51.111980111014844,221.2328944573901,7.206423071776319,0.023810763888888888,24.915099826388882,-8.770040456628514,-23.636083096225576,-0.016509094086740284,-0.005579185956790123
testing/flip/0008_000000029.jpg,flip,testing,0008,29,1080,1920,0.3801586612654321,1,314723,246877,119.50402681327161,60.912398194838,215.751667630637,7.194111178588398,0.023778935185185184,144.23742091049382,51.525203439207225,190.4999864968382,7.157799581627184,0.018101369598765432,24.733394097222217,-9.387194755630773,-25.251681133798797,-0.03631159696121333,-0.005677565586419752
testing/flip/0009_000000007.jpg,flip,testing,0009,7,1080,1920,0.1851292438271605,1,343905,292072,140.76405189043209,70.56526549530749,293.7338152375618,7.360672293889941,0.03756413966049383,143.4590523726852,72.34089800586459,270.03712099688914,7.346015007994561,0.03182436342592593,2.695000482253107,1.7756325105571023,-23.696694240672684,-0.014657285895379957,-0.005739776234567902
testing/flip/0009_000000016.jpg,flip,testing,0009,16,1080,1920,0.24170235339506174,1,297366,242565,128.4312143132716,66.92259915018958,166.48762341217332,7.3966388398977205,0.024717881944444443,133.93945505401234,70.18533112044841,144.94580002158392,7.358947654337788,0.01933304398148148,5.508240740740746,3.2627319702588267,-21.5418233905894,-0.03769118555993245,-0.005384837962962963
testing/flip/0009_000000019.jpg,flip,testing,0009,19,1080,1920,0.3124995177469136,1,305602,251110,121.86615162037037,64.23137479779864,169.73711174697982,7.3650445705511505,0.02527681327160494,133.31912374614197,64.72671284063674,148.83346543884045,7.437379531125106,0.020444155092592592,11.452972125771595,0.49533804283809957,-20.903646308139372,0.07233496057395516,-0.004832658179012347
testing/flip/0009_000000020.jpg,flip,testing,0009,20,1080,1920,0.3134514853395062,1,321938,263890,117.82803385416666,61.46828618312471,207.4978722969631,7.266341448445997,0.029145929783950617,126.6388884066358,63.712937022843796,185.79133005400863,7.373227687838043,0.023637635030864197,8.810854552469138,2.2446508397190854,-21.70654224295447,0.106886239392046,-0.00550829475308642
testing/flip/0009_000000023.jpg,flip,testing,0009,23,1080,1920,0.3652560763888889,1,325291,261731,113.71549479166667,59.41882895067661,221.79319147747069,7.209208715058628,0.029242862654320988,129.39562934027776,57.54434844447931,198.316428914972,7.306953577848375,0.023244598765432098,15.680134548611093,-1.874480506197301,-23.476762562498692,0.0977448627897477,-0.00599826388888889
testing/flip/0009_000000025.jpg,flip,testing,0009,25,1080,1920,0.3554320987654321,1,291198,237329,117.32756896219136,60.251705329896325,173.40579285114475,7.185339797657976,0.02222366898148148,131.45275896990742,57.175072025058,156.67961453205467,7.220440159924645,0.018087384259259258,14.125190007716057,-3.0766333048383245,-16.72617831909008,0.035100362266669016,-0.0041362847222222235
testing/flip/0009_000000026.jpg,flip,testing,0009,26,1080,1920,0.37559702932098765,1,282037,223357,118.35051215277778,60.04014787374723,159.66236372219808,7.184215920845291,0.01886670524691358,142.3240586419753,50.95850454493772,140.02269133558067,7.139640135090932,0.014027777777777778,23.97354648919753,-9.081643328809513,-19.639672386617406,-0.0445757857543585,-0.004838927469135803
testing/flip/0010_000000004.jpg,flip,testing,0010,4,1080,1920,0.1558695023148148,1,320635,271078,140.36102719907407,70.67723459498289,250.30750479658653,7.4251651931408436,0.029892457561728394,143.96712239583334,73.32395432569012,231.0963170201159,7.344728858842498,0.02470823688271605,3.60609519675927,2.6467197307072325,-19.211187776470638,-0.08043633429834518,-0.005184220679012343
testing/flip/0010_000000008.jpg,flip,testing,0010,8,1080,1920,0.15149787808641976,1,281506,236737,136.95129436728396,69.96943288229058,127.65165267077577,7.40322706245769,0.021941550925925927,140.30380063657407,72.83455859386311,111.53058834295962,7.316887504015513,0.017817322530864196,3.352506269290103,2.8651257115725315,-16.121064327816157,-0.08633955844217667,-0.0041242283950617305
testing/flip/0010_000000009.jpg,flip,testing,0010,9,1080,1920,0.16646556712962962,1,286436,240417,135.97018663194444,69.12152522740382,117.30952593301996,7.406225272578714,0.021566840277777777,140.46692563657408,71.75588658552306,101.34045470055891,7.32879359696554,0.017445023148148147,4.496739004629632,2.6343613581192358,-15.969071232461047,-0.0774316756131741,-0.00412181712962963
testing/flip/0010_000000012.jpg,flip,testing,0010,12,1080,1920,0.17301118827160494,1,295819,247748,125.2341975308642,64.55886046991493,153.78673127851843,7.401683224372498,0.02362895447530864,130.299949845679,67.65127409279633,136.5294010405271,7.329656071390843,0.01915991512345679,5.065752314814816,3.092413622881395,-17.25733023799134,-0.0720271529816543,-0.004469039351851851
testing/flip/0010_000000013.jpg,flip,testing,0010,13,1080,1920,0.18090036651234567,1,298636,250097,123.063113908179,63.53562155174966,168.9498056283398,7.369476641995898,0.023617862654320986,128.96703125,66.80775333545708,152.1727252120888,7.301492623025236,0.01931712962962963,5.903917341820986,3.2721317837074224,-16.777080416250982,-0.06798401897066153,-0.004300733024691358
testing/flip/0010_000000021.jpg,flip,testing,0010,21,1080,1920,0.31872154706790123,1,305868,250038,115.31779899691358,59.18465518748722,211.75601464923753,7.256790421327052,0.023940007716049382,127.27647038966049,61.6086457196921,192.69760079077201,7.309792481088627,0.019721257716049382,11.958671392746908,2.4239905322048756,-19.058413858465514,0.05300205976157457,-0.00421875
testing/flip/0011_000000006.jpg,flip,testing,0011,6,1080,1920,0.18773533950617283,1,423169,381005,144.36153308256172,51.91036140765117,909.6274473887723,6.881715929391669,0.04954909336419753,152.10028645833333,51.06734471738569,884.7348673655148,6.708929809364338,0.04491174768518519,7.7387533757716085,-0.8430166902654861,-24.89258002325755,-0.1727861200273315,-0.0046373456790123405
testing/flip/0011_000000014.jpg,flip,testing,0011,14,1080,1920,0.27135368441358027,1,374146,321096,137.93070167824075,54.912693142577176,505.2940113389673,7.028291950742949,0.03998649691358025,147.00028838734568,56.32641880293603,469.9797877896189,6.924943288432746,0.03464940200617284,9.069586709104925,1.4137256603588568,-35.31422354934841,-0.10334866231020268,-0.005337094907407407
testing/flip/0011_000000023.jpg,flip,testing,0011,23,1080,1920,0.3511622299382716,1,262844,189318,136.88017602237653,56.57169816714486,75.53267986841723,7.0080991378319855,0.016828221450617284,153.07943383487654,57.10932859764595,47.76232687015938,6.787865767386106,0.009556327160493826,16.199257812500008,0.537630430501089,-27.770352998257856,-0.22023337044587965,-0.0072718942901234575
testing/flip/0011_000000026.jpg,flip,testing,0011,26,1080,1920,0.3752073688271605,1,315652,229462,137.0886824845679,57.382919759554206,217.86765190812005,6.980984080089703,0.0264819637345679,151.74527826003086,57.63965867654235,158.9505738731269,6.837805313586508,0.01789400077160494,14.65659577546296,0.256738916988148,-58.91707803499315,-0.14317876650319494,-0.00858796296296296
testing/flip/0011_000000027.jpg,flip,testing,0011,27,1080,1920,0.38255449459876545,1,318809,229347,137.48716049382716,57.40449304572679,196.0329320520881,6.976828522953737,0.026824845679012346,152.71847463348766,57.45634381146912,148.59776520272715,6.801100829035288,0.017858796296296296,15.231314139660498,0.05185076574232994,-47.43516684936097,-0.17572769391844822,-0.00896604938271605
testing/flip/0012_000000007.jpg,flip,testing,0012,7,1080,1920,0.22827208719135803,1,363090,294325,149.08297405478396,53.466715368038265,607.0342626073494,6.678167895953589,0.039187403549382716,160.39817997685185,51.34436282504378,519.7654865911759,6.449833603360617,0.03089988425925926,11.31520592206789,-2.1223525429944843,-87.26877601617355,-0.22833429259297144,-0.008287519290123457
testing/flip/0012_000000008.jpg,flip,testing,0012,8,1080,1920,0.22314814814814815,1,358495,298545,148.65376687885802,53.56900911979998,552.1429325646865,6.7042416657781665,0.03916859567901235,159.48339988425926,51.42367082387755,491.2482793156144,6.514369984411143,0.031472318672839505,10.829633005401234,-2.1453382959224285,-60.894653249072064,-0.18987168136702337,-0.007696277006172841
testing/flip/0012_000000016.jpg,flip,testing,0012,16,1080,1920,0.2079711612654321,1,353889,311419,145.17844714506174,52.16098222730613,268.3592520128371,6.903887270422602,0.03753038194444445,152.93887201003088,52.8040503993873,238.80040846360842,6.870123710405159,0.032818287037037035,7.7604248649691385,0.643068172081172,-29.55884354922867,-0.03376356001744263,-0.004712094907407413
testing/flip/0012_000000022.jpg,flip,testing,0012,22,1080,1920,0.2830869020061728,1,334438,265297,142.4997159529321,53.62981860847526,413.56112217557063,6.881374431723341,0.02856963734567901,157.5640027006173,51.416243066086196,375.3005010568429,6.616702400573663,0.022351948302469136,15.064286747685202,-2.2135755423890657,-38.26062111872773,-0.2646720311496775,-0.006217689043209875
testing/flip/0012_000000025.jpg,flip,testing,0012,25,1080,1920,0.2767934992283951,1,344453,272122,143.51899787808642,53.68695302721193,424.1113405184345,6.85560411407128,0.030327449845679012,157.5300289351852,50.869948960582306,389.2760647927525,6.64966317403298,0.023059413580246914,14.011031057098762,-2.8170040666296217,-34.83527572568198,-0.20594094003829966,-0.0072680362654320985
testing/flip/0012_000000029.jpg,flip,testing,0012,29,1080,1920,0.3445134066358025,1,364135,276655,143.42518325617283,53.85051998421727,566.212795611746,6.891747476742527,0.03409866898148148,159.97870756172838,50.627456844325565,496.5374107180969,6.6355915598118695,0.02429832175925926,16.553524305555555,-3.223063139891707,-69.67538489364904,-0.2561559169306573,-0.009800347222222217
testing/flip/0012_000000030.jpg,flip,testing,0012,30,1080,1920,0.3266290509259259,1,375278,284669,143.09148919753088,54.16990632851709,657.8920866811015,6.908205654684329,0.03482253086419753,158.87308400848767,51.340296076511336,573.3896040094876,6.687282053188976,0.024961419753086418,15.78159481095679,-2.8296102520057502,-84.50248267161396,-0.22092360149535306,-0.009861111111111112
testing/flip/0013_000000008.jpg,flip,testing,0013,8,1080,1920,0.17927276234567902,1,353641,310088,149.53858169367285,52.308547644792654,414.17340084858307,6.98003676222683,0.03567226080246914,156.1192862654321,52.167876015370695,363.3155753266239,6.909061540961161,0.030752314814814816,6.580704571759242,-0.1406716294219592,-50.85782552195917,-0.07097522126566957,-0.004919945987654321
testing/flip/0013_000000011.jpg,flip,testing,0013,11,1080,1920,0.19979359567901234,1,370570,321412,145.80507040895063,51.590578972147476,484.3928287865202,6.966267382261293,0.036675347222222224,153.02801601080247,52.263536140360856,418.32033173057766,6.938768003932214,0.03105565200617284,7.222945601851848,0.6729571682133795,-66.07249705594256,-0.027499378329078894,-0.005619695216049384
testing/flip/0013_000000013.jpg,flip,testing,0013,13,1080,1920,0.2261275077160494,1,373662,321392,143.6705473572531,52.65232674617204,527.9064370423023,6.961220549304047,0.037261284722222225,152.7853337191358,52.98826888340261,457.2200423605743,6.929543973013645,0.031147762345679012,9.114786361882693,0.33594213723057464,-70.68639468172796,-0.031676576290401215,-0.006113522376543213
testing/flip/0013_000000015.jpg,flip,testing,0013,15,1080,1920,0.22962191358024692,1,371445,321967,142.46527536651234,52.89574897177187,502.7743479123205,6.955913674953674,0.035875771604938274,153.66059847608025,51.91093055996688,444.4506486014211,6.896888171823847,0.030456211419753087,11.195323109567909,-0.9848184118049943,-58.32369931089937,-0.059025503129826795,-0.005419560185185187
testing/flip/0013_000000022.jpg,flip,testing,0013,22,1080,1920,0.28195698302469135,1,317182,245815,142.6050212191358,52.45173372552706,341.9705280319372,6.875797674893535,0.02695167824074074,156.71356095679013,49.55779387513334,295.24109178633597,6.636832181160576,0.019675443672839507,14.108539737654326,-2.8939398503937213,-46.72943624560122,-0.23896549373295883,-0.0072762345679012325
testing/flip/0014_000000003.jpg,flip,testing,0014,3,1080,1920,0.1635836226851852,1,388290,340458,150.26630787037038,50.033177199394586,917.8255355174092,6.886716722460399,0.040712770061728396,156.72346113040123,49.47112103709001,833.0589309070646,6.712338256700773,0.03392988040123457,6.45715326003085,-0.5620561623045788,-84.76660461034464,-0.17437846575962546,-0.006782889660493827
testing/flip/0014_000000004.jpg,flip,testing,0014,4,1080,1920,0.15583719135802468,1,389498,345832,150.38263985339506,50.078825295653594,964.65663772802,6.883946726384997,0.0406346450617284,156.7127840470679,49.56322182730878,888.0431524831231,6.708593638060332,0.03442177854938271,6.330144193672851,-0.5156034683448141,-76.61348524489688,-0.17535308832466523,-0.006212866512345684
testing/flip/0014_000000006.jpg,flip,testing,0014,6,1080,1920,0.15252314814814816,1,390291,349580,150.3675742669753,50.004660672820656,951.5134823491832,6.89338432610745,0.04006028163580247,156.3009944058642,49.669141198131484,890.671450611478,6.747498931934016,0.03502941743827161,5.933420138888891,-0.3355194746891712,-60.842031737705156,-0.14588539417343327,-0.005030864197530863
testing/flip/0014_000000009.jpg,flip,testing,0014,9,1080,1920,0.14481963734567901,1,378304,344044,150.0538927469136,50.417285174589104,828.0023056516524,6.947179617554774,0.03936390817901234,155.1317544367284,50.05693434742313,785.3777502693862,6.846453401851662,0.03479311342592593,5.077861689814796,-0.36035082716597344,-42.62455538226618,-0.10072621570311213,-0.004570794753086416
testing/flip/0014_000000010.jpg,flip,testing,0014,10,1080,1920,0.15452305169753086,1,374134,334069,149.98536506558642,50.35915579296954,735.2341607650193,6.960511332972977,0.03890432098765432,156.40789641203705,49.51164800087367,681.4891737336166,6.7926703980446455,0.03351996527777778,6.422531346450626,-0.8475077920958682,-53.74498703140273,-0.1678409349283312,-0.00538435570987654
testing/flip/0014_000000012.jpg,flip,testing,0014,12,1080,1920,0.17388117283950616,1,364506,317296,149.19576822916667,50.792512677276385,640.8526608141673,6.9923153952229375,0.03684365354938272,157.26805217978395,49.73474958940723,576.0543090674261,6.8130802782816,0.030751350308641977,8.072283950617276,-1.057763087869155,-64.79835174674122,-0.17923511694133776,-0.00609230324074074
testing/flip/0014_000000013.jpg,flip,testing,0014,13,1080,1920,0.1769314236111111,1,362832,316448,148.71971064814815,50.95760886300595,602.0462885598703,6.998346123483096,0.035812114197530866,155.84215952932098,49.95926368682432,528.0559027289934,6.876176110312381,0.02982108410493827,7.122448881172829,-0.9983451761816298,-73.9903858308769,-0.12217001317071574,-0.005991030092592595
testing/flip/0014_000000014.jpg,flip,testing,0014,14,1080,1920,0.1797439236111111,1,353336,307040,147.87836082175926,51.035664120915875,558.5339920476465,6.999060764026227,0.033192515432098765,155.6991333912037,49.606804840065514,491.70812730965156,6.857974472829184,0.027415605709876542,7.820772569444443,-1.4288592808503608,-66.82586473799495,-0.14108629119704297,-0.005776909722222223
testing/flip/0014_000000016.jpg,flip,testing,0014,16,1080,1920,0.21763744212962963,1,348270,290267,143.69270495756172,51.248084805226156,559.6508825207286,6.973657130647239,0.031448688271604935,152.78178047839506,49.5951600705556,474.7075887122181,6.855572901266575,0.023957851080246912,9.089075520833347,-1.652924734670556,-84.94329380851048,-0.11808422938066432,-0.007490837191358023
testing/flip/0014_000000019.jpg,flip,testing,0014,19,1080,1920,0.22672260802469135,1,356777,301028,139.28243489583335,52.326796434609776,383.6211601914803,6.989789644766965,0.033989679783950615,150.76161699459877,50.455934258702484,336.60673650076467,6.930419748149211,0.02695167824074074,11.47918209876542,-1.8708621759072912,-47.01442369071566,-0.05936989661775449,-0.007038001543209875
